Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,492648,364586,22701,105361,80968,16876443,937,0
Plain Text,202174,167513,0,34661,0,5420976,8,0
XML,75994,63548,482,11964,0,3584002,308,0
C Header,58581,35368,13316,9897,801,2091703,636,0
Python,24758,23243,473,1042,542,1499834,26,0
Meson,10046,8834,190,1022,450,336520,51,0
Autoconf,9007,5990,1298,1719,210,319290,122,0
Shell,6827,4752,701,1374,301,190265,125,0
Systemd,4983,4539,0,444,0,138189,320,0
Markdown,4353,3525,0,828,0,224835,26,0
HTML,3163,3057,3,103,0,240107,7,0
BASH,2218,1691,283,244,363,69894,6,0
Perl,1881,1828,28,25,7,79173,2,0
Snakemake,1298,683,288,327,2,63480,47,0
m4,944,733,146,65,0,71119,13,0
Patch,502,402,0,100,0,10277,1,0
CSS,347,325,7,15,0,4993,1,0
Extensible Stylesheet Language Transformations,346,308,0,38,0,12884,2,0
YAML,228,198,12,18,0,8178,6,0
JSON,151,138,0,13,0,3768,2,0
Bazel,101,58,29,14,21,4358,1,0
AWK,93,93,0,0,5,2021,9,0
CodeQL,54,39,13,2,9,1967,1,0
Emacs Lisp,42,30,9,3,0,1793,2,0
Dockerfile,37,16,12,9,0,1039,1,0
Docker ignore,30,30,0,0,0,271,1,0
License,27,27,0,0,0,1562,1,0
Vim Script,25,11,11,3,0,925,2,0
Makefile,24,17,0,7,0,618,3,0
SVG,16,16,0,0,0,4337,2,0
sed,1,1,0,0,0,27,1,0
