Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,617094,458217,28837,130040,102658,21820805,1188,0
Plain Text,242072,202700,0,39372,0,6414716,29,0
XML,110402,88800,2019,19583,0,5337245,376,0
C Header,77101,46755,17935,12411,1260,2803931,838,0
Python,27489,25599,605,1285,821,1620909,35,0
Meson,11587,10102,259,1226,613,388968,68,0
Autoconf,10760,7369,1449,1942,358,436434,123,0
Shell,10352,7223,1187,1942,614,314091,185,0
Markdown,10050,8198,0,1852,0,539272,46,0
Systemd,8248,7600,0,648,0,222009,502,0
HTML,3209,3102,4,103,0,244098,7,0
BASH,3063,2300,381,382,441,97724,4,0
Perl,2867,2714,49,104,106,121201,2,0
Snakemake,1335,700,302,333,4,65352,49,0
Patch,502,402,0,100,0,10281,1,0
YAML,399,320,47,32,0,11351,13,0
Extensible Stylesheet Language Transformations,367,329,0,38,0,13610,2,0
CSS,352,328,8,16,0,5078,1,0
JSON,151,138,0,13,0,3768,2,0
Bazel,120,75,25,20,14,4405,1,0
AWK,110,93,9,8,5,2434,9,0
CodeQL,54,39,13,2,9,1967,1,0
Emacs Lisp,42,30,9,3,0,1793,2,0
License,27,27,0,0,0,1562,1,0
Vim Script,21,8,10,3,0,811,1,0
SVG,16,16,0,0,0,4337,2,0
Makefile,11,7,1,3,0,229,2,0
sed,2,1,1,0,0,72,1,0
