Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,776364,578288,37013,161063,130374,28302572,1469,0
Plain Text,285364,238693,0,46671,0,7751426,45,0
XML,140235,110675,2348,27212,0,6852678,420,0
C Header,96148,58384,22572,15192,1569,3591577,1058,0
Python,36726,32613,1230,2883,1728,1965067,50,0
Shell,34716,24824,4199,5693,1840,1214378,316,0
Markdown,15235,12169,0,3066,0,855707,84,0
Autoconf,13261,8945,1945,2371,428,539069,163,0
Meson,13020,11512,412,1096,593,450847,139,0
Systemd,9728,8729,0,999,0,278433,699,0
BASH,3547,2639,488,420,504,121923,1,0
CSV,2663,2663,0,0,0,100335,2,0
YAML,1710,1416,112,182,0,50768,28,0
Snakemake,1365,722,295,348,4,64608,56,0
JSON,865,853,0,12,0,26784,2,0
HTML,632,515,9,108,0,25845,6,0
CSS,574,522,16,36,0,10932,1,0
Patch,486,389,0,97,0,9963,1,0
Extensible Stylesheet Language Transformations,367,329,0,38,0,13612,2,0
CodeQL,169,82,75,12,18,6054,2,0
AWK,116,99,9,8,3,2537,9,0
Emacs Lisp,43,30,10,3,0,1838,2,0
Vim Script,21,8,10,3,0,825,1,0
SVG,18,16,2,0,0,3782,2,0
Makefile,6,3,1,2,0,155,1,0
Dockerfile,5,5,0,0,0,156,1,0
sed,2,1,1,0,0,72,1,0
