Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,544974,404195,24611,116168,90146,18894017,1027,0
Plain Text,211684,175435,0,36249,0,5698173,8,0
XML,99767,80161,1864,17742,0,4721202,363,0
C Header,62263,38022,13624,10617,833,2236229,714,0
Python,25490,24005,511,974,622,1531596,27,0
Meson,10768,9488,200,1080,494,352569,55,0
Autoconf,8999,6061,1187,1751,223,320762,105,0
Markdown,8405,6836,0,1569,0,454232,41,0
Shell,6705,4682,721,1302,332,195927,151,0
Systemd,6302,5725,0,577,0,176917,430,0
HTML,3164,3058,3,103,0,240199,7,0
BASH,2482,1912,293,277,375,75543,6,0
Perl,1881,1828,28,25,7,79173,2,0
Snakemake,1314,688,300,326,2,64592,47,0
m4,964,752,146,66,0,72751,13,0
Patch,502,402,0,100,0,10277,1,0
Extensible Stylesheet Language Transformations,367,329,0,38,0,13594,2,0
CSS,347,325,7,15,0,4993,1,0
YAML,198,162,21,15,0,6194,7,0
JSON,151,138,0,13,0,3768,2,0
Bazel,115,70,29,16,24,4734,1,0
AWK,93,93,0,0,5,2021,9,0
CodeQL,54,39,13,2,9,1967,1,0
Emacs Lisp,42,30,9,3,0,1793,2,0
Dockerfile,37,16,12,9,0,1039,1,0
Docker ignore,30,30,0,0,0,271,1,0
Makefile,27,14,7,6,0,1029,3,0
License,27,27,0,0,0,1562,1,0
Vim Script,25,11,11,3,0,925,2,0
SVG,16,16,0,0,0,4337,2,0
sed,1,1,0,0,0,27,1,0
