Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,540593,400781,24471,115341,89430,18715051,1017,0
Plain Text,206437,171065,0,35372,0,5542730,8,0
XML,99342,79834,1864,17644,0,4694723,363,0
C Header,61891,37734,13608,10549,820,2222176,702,0
Python,25382,23917,508,957,610,1527985,27,0
Meson,10671,9400,197,1074,486,348926,54,0
Autoconf,8918,5998,1184,1736,223,316623,105,0
Markdown,7656,6230,0,1426,0,420174,40,0
Shell,6458,4502,692,1264,321,189882,143,0
Systemd,6243,5673,0,570,0,175752,424,0
HTML,3164,3058,3,103,0,240199,7,0
BASH,2478,1908,293,277,375,75378,6,0
Perl,1881,1828,28,25,7,79173,2,0
Snakemake,1317,690,300,327,2,64525,47,0
m4,959,747,146,66,0,72067,13,0
Patch,502,402,0,100,0,10277,1,0
Extensible Stylesheet Language Transformations,357,320,0,37,0,13355,2,0
CSS,347,325,7,15,0,4993,1,0
YAML,216,185,15,16,0,7386,6,0
JSON,151,138,0,13,0,3768,2,0
Bazel,115,70,29,16,24,4734,1,0
AWK,93,93,0,0,5,2021,9,0
CodeQL,54,39,13,2,9,1967,1,0
Emacs Lisp,42,30,9,3,0,1793,2,0
Dockerfile,37,16,12,9,0,1039,1,0
Docker ignore,30,30,0,0,0,271,1,0
License,27,27,0,0,0,1562,1,0
Vim Script,25,11,11,3,0,925,2,0
SVG,16,16,0,0,0,4337,2,0
Makefile,11,8,0,3,0,270,2,0
sed,1,1,0,0,0,27,1,0
