Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,535309,396864,24121,114324,88324,18506626,1007,0
Plain Text,206437,171065,0,35372,0,5542730,8,0
XML,98469,79045,1901,17523,0,4639400,361,0
C Header,61498,37467,13562,10469,818,2206547,693,0
Python,25271,23824,495,952,602,1521834,27,0
Meson,10593,9333,194,1066,477,345351,54,0
Autoconf,8887,5972,1183,1732,218,314927,105,0
Markdown,7607,6192,0,1415,0,413278,39,0
Shell,6334,4422,673,1239,317,186434,139,0
Systemd,6213,5646,0,567,0,174917,421,0
HTML,3164,3058,3,103,0,240199,7,0
BASH,2464,1901,289,274,369,74830,6,0
Perl,1881,1828,28,25,7,79173,2,0
Snakemake,1314,688,299,327,2,64242,47,0
m4,949,737,146,66,0,71663,13,0
Patch,502,402,0,100,0,10277,1,0
Extensible Stylesheet Language Transformations,357,320,0,37,0,13355,2,0
CSS,347,325,7,15,0,4993,1,0
YAML,225,190,15,20,0,7653,6,0
JSON,151,138,0,13,0,3768,2,0
Bazel,115,70,29,16,24,4734,1,0
AWK,93,93,0,0,5,2021,9,0
CodeQL,54,39,13,2,9,1967,1,0
Emacs Lisp,42,30,9,3,0,1793,2,0
Dockerfile,37,16,12,9,0,1039,1,0
Docker ignore,30,30,0,0,0,271,1,0
License,27,27,0,0,0,1562,1,0
Vim Script,25,11,11,3,0,925,2,0
SVG,16,16,0,0,0,4337,2,0
Makefile,11,8,0,3,0,270,2,0
sed,1,1,0,0,0,27,1,0
