Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,612481,454835,28538,129108,102047,21615752,1179,0
Plain Text,242072,202700,0,39372,0,6414716,29,0
XML,109824,88361,1994,19469,0,5305768,375,0
C Header,76306,46142,17892,12272,1253,2770039,831,0
Python,27440,25559,604,1277,819,1618537,35,0
Meson,11528,10047,259,1222,609,386641,68,0
Autoconf,10747,7359,1447,1941,358,435218,123,0
Markdown,9874,8044,0,1830,0,529017,46,0
Shell,9228,6433,1006,1789,518,274638,183,0
Systemd,8133,7495,0,638,0,218026,491,0
HTML,3209,3102,4,103,0,244098,7,0
BASH,2990,2253,360,377,434,93829,5,0
Perl,2867,2714,49,104,106,121201,2,0
Snakemake,1331,698,301,332,4,65239,49,0
Patch,502,402,0,100,0,10281,1,0
Extensible Stylesheet Language Transformations,367,329,0,38,0,13610,2,0
CSS,352,328,8,16,0,5078,1,0
YAML,348,284,37,27,0,9719,12,0
Bazel,166,107,36,23,26,6317,1,0
JSON,151,138,0,13,0,3768,2,0
AWK,110,93,9,8,5,2434,9,0
CodeQL,54,39,13,2,9,1967,1,0
Emacs Lisp,42,30,9,3,0,1793,2,0
License,27,27,0,0,0,1562,1,0
Vim Script,21,8,10,3,0,811,1,0
SVG,16,16,0,0,0,4337,2,0
Makefile,11,7,1,3,0,229,2,0
sed,2,1,1,0,0,72,1,0
