Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,528469,391458,23852,113159,87468,18236983,988,0
Plain Text,206437,171065,0,35372,0,5542730,8,0
XML,79385,66323,502,12560,0,3764919,319,0
C Header,60492,36680,13498,10314,812,2164956,678,0
Python,25016,23664,478,874,518,1511800,26,0
Meson,10453,9205,197,1051,475,350681,54,0
Autoconf,8735,5883,1163,1689,217,309973,105,0
Shell,7180,5009,715,1456,303,200841,131,0
Markdown,7018,5718,0,1300,0,383105,35,0
Systemd,5606,5100,0,506,0,159006,350,0
HTML,3164,3058,3,103,0,240199,7,0
BASH,2222,1694,283,245,362,70009,6,0
Perl,1881,1828,28,25,7,79173,2,0
Snakemake,1314,688,299,327,2,64242,47,0
m4,940,729,146,65,0,71358,13,0
Patch,502,402,0,100,0,10277,1,0
CSS,347,325,7,15,0,4993,1,0
Extensible Stylesheet Language Transformations,346,308,0,38,0,12884,2,0
YAML,230,198,13,19,0,8103,6,0
JSON,151,138,0,13,0,3768,2,0
Bazel,101,58,29,14,21,4358,1,0
AWK,93,93,0,0,5,2021,9,0
CodeQL,54,39,13,2,9,1967,1,0
Emacs Lisp,42,30,9,3,0,1793,2,0
Dockerfile,37,16,12,9,0,1039,1,0
Docker ignore,30,30,0,0,0,271,1,0
License,27,27,0,0,0,1562,1,0
Vim Script,25,11,11,3,0,925,2,0
Makefile,24,17,0,7,0,618,3,0
SVG,16,16,0,0,0,4337,2,0
sed,1,1,0,0,0,27,1,0
