Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,558901,414783,25267,118851,92827,19461333,1043,0
Plain Text,213349,176922,0,36427,0,5735312,9,0
XML,101611,81568,1913,18130,0,4830731,364,0
C Header,63996,39325,13783,10888,880,2301176,726,0
Python,25720,24168,519,1033,661,1543313,28,0
Meson,10924,9621,205,1098,507,358770,55,0
Autoconf,9291,6287,1198,1806,252,330726,106,0
Markdown,8593,6997,0,1596,0,465473,41,0
Shell,7050,4954,736,1360,346,211922,157,0
Systemd,6406,5818,0,588,0,180293,439,0
HTML,3165,3059,3,103,0,240300,7,0
BASH,2490,1921,291,278,381,75753,6,0
Perl,1892,1839,28,25,7,79593,2,0
Snakemake,1314,688,300,326,2,64592,47,0
m4,978,766,146,66,0,74549,13,0
Patch,502,402,0,100,0,10277,1,0
Extensible Stylesheet Language Transformations,367,329,0,38,0,13594,2,0
CSS,347,325,7,15,0,4993,1,0
YAML,198,162,21,15,0,6190,7,0
JSON,151,138,0,13,0,3768,2,0
Bazel,115,70,29,16,24,4734,1,0
AWK,93,93,0,0,5,2021,9,0
CodeQL,54,39,13,2,9,1967,1,0
Emacs Lisp,42,30,9,3,0,1793,2,0
Dockerfile,37,16,12,9,0,1039,1,0
Docker ignore,30,30,0,0,0,271,1,0
Makefile,27,14,7,6,0,1036,3,0
License,27,27,0,0,0,1562,1,0
Vim Script,25,11,11,3,0,925,2,0
SVG,16,16,0,0,0,4337,2,0
sed,1,1,0,0,0,27,1,0
