Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,467829,345489,21689,100651,76966,15939336,894,0
Plain Text,191212,158354,0,32858,0,5099184,8,0
XML,73520,61575,467,11478,0,3443230,303,0
C Header,48839,31415,8603,8821,742,1714886,591,0
Python,23449,22253,305,891,503,1445320,24,0
Meson,9739,8559,184,996,438,325744,50,0
Autoconf,8813,5911,1200,1702,213,312620,118,0
Shell,5485,3835,595,1055,295,155558,104,0
Systemd,4864,4439,0,425,0,135511,309,0
Markdown,3794,3058,0,736,0,195071,24,0
HTML,3097,3007,3,87,0,237448,3,0
BASH,2123,1624,269,230,364,66770,6,0
Perl,1810,1757,28,25,7,76662,2,0
Snakemake,1264,668,279,317,2,62435,45,0
m4,931,718,147,66,0,69417,13,0
Patch,502,402,0,100,0,10277,1,0
Extensible Stylesheet Language Transformations,346,308,0,38,0,12884,2,0
YAML,207,182,11,14,0,7614,5,0
JSON,141,128,0,13,0,2873,1,0
Bazel,101,58,29,14,21,4358,1,0
AWK,90,90,0,0,5,1911,9,0
CodeQL,54,39,13,2,9,1967,1,0
Emacs Lisp,42,30,9,3,0,1793,2,0
Dockerfile,37,16,12,9,0,1039,1,0
Makefile,33,23,0,10,0,891,4,0
Docker ignore,30,30,0,0,0,271,1,0
Vim Script,25,11,11,3,0,925,2,0
sed,1,1,0,0,0,27,1,0
