Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,143220,102879,11191,29150,23889,4559018,267,0
XML,29295,23392,2153,3750,0,1446484,123,0
C Header,12732,6497,3883,2352,162,453575,158,0
Autoconf,1889,1236,418,235,47,72269,71,0
Perl,1610,1514,33,63,65,68550,2,0
Shell,1306,1022,123,161,128,46822,7,0
Systemd,1119,993,0,126,0,35432,78,0
Zsh,1023,955,17,51,63,41771,1,0
BASH,864,610,164,90,188,26409,1,0
Snakemake,836,420,196,220,0,44473,21,0
Python,770,553,90,127,100,26732,7,0
m4,685,610,33,42,0,41492,5,0
Plain Text,331,292,0,39,0,9532,3,0
JavaScript,185,148,6,31,16,7059,3,0
Makefile,58,31,20,7,4,1669,3,0
Extensible Stylesheet Language Transformations,50,39,0,11,0,1607,1,0
AWK,13,11,0,2,0,192,1,0
Vim Script,8,6,2,0,0,228,2,0
Emacs Lisp,7,3,3,1,0,210,1,0
