Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,573971,426080,26163,121728,95184,20043579,1108,0
Plain Text,220072,182564,0,37508,0,5935871,12,0
XML,103898,83493,1917,18488,0,4966881,371,0
C Header,70849,42487,16909,11453,987,2554422,784,0
Python,26383,24676,578,1129,709,1576344,30,0
Meson,11278,9937,210,1131,553,372154,56,0
Autoconf,9371,6335,1224,1812,252,331233,107,0
Markdown,8943,7292,0,1651,0,485145,42,0
Shell,7260,5121,749,1390,389,217646,164,0
Systemd,6520,5919,0,601,0,185429,447,0
HTML,3174,3068,3,103,0,241043,7,0
Perl,2852,2699,49,104,106,120436,2,0
BASH,2521,1939,300,282,389,76976,6,0
Snakemake,1320,692,299,329,2,64705,48,0
m4,986,774,146,66,0,85209,13,0
Patch,502,402,0,100,0,10277,1,0
Extensible Stylesheet Language Transformations,367,329,0,38,0,13610,2,0
CSS,347,325,7,15,0,4993,1,0
YAML,289,243,22,24,0,8192,10,0
JSON,151,138,0,13,0,3768,2,0
Bazel,121,74,30,17,22,4876,1,0
AWK,93,93,0,0,5,2021,9,0
CodeQL,54,39,13,2,9,1967,1,0
Emacs Lisp,42,30,9,3,0,1793,2,0
Dockerfile,37,16,12,9,0,1039,1,0
Docker ignore,30,30,0,0,0,271,1,0
License,27,27,0,0,0,1562,1,0
Makefile,27,14,7,6,0,1036,3,0
Vim Script,25,11,11,3,0,925,2,0
SVG,16,16,0,0,0,4337,2,0
sed,1,1,0,0,0,27,1,0
