Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,440525,325550,20262,94713,72080,14799770,829,0
Plain Text,178234,147457,0,30777,0,4722789,5,0
XML,70583,58417,966,11200,0,3228721,296,0
C Header,36114,24528,4193,7393,663,1269042,504,0
Python,21681,20751,272,658,393,1368994,24,0
Meson,9294,8177,177,940,426,314505,49,0
Autoconf,8506,5720,1140,1646,186,299899,116,0
Systemd,4540,4143,0,397,0,127086,281,0
Shell,4152,2883,474,795,246,120251,78,0
HTML,3079,2989,3,87,0,235930,3,0
Markdown,2962,2377,0,585,0,147336,19,0
BASH,1927,1521,218,188,311,58251,6,0
Perl,1739,1664,28,47,71,74277,2,0
m4,913,701,146,66,0,67433,13,0
Snakemake,555,291,126,138,2,27376,22,0
Patch,502,402,0,100,0,10282,1,0
Extensible Stylesheet Language Transformations,346,308,0,38,0,12884,2,0
YAML,108,91,11,6,0,4733,3,0
Bazel,97,55,29,13,21,4096,1,0
AWK,90,90,0,0,5,1915,9,0
Emacs Lisp,41,29,9,3,0,1693,2,0
Dockerfile,37,16,12,9,0,1039,1,0
Docker ignore,30,30,0,0,0,271,1,0
Vim Script,24,10,11,3,0,878,2,0
Makefile,24,17,0,7,0,618,3,0
CodeQL,21,9,10,2,1,540,1,0
sed,1,1,0,0,0,27,1,0
