Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,487591,360531,22559,104501,80191,16688668,931,0
Plain Text,202174,167513,0,34661,0,5420976,8,0
XML,75587,63228,476,11883,0,3563557,307,0
C Header,58145,35046,13276,9823,792,2080518,629,0
Python,24560,23095,445,1020,551,1491097,26,0
Meson,10001,8792,190,1019,447,334954,51,0
Autoconf,8998,5981,1298,1719,210,318732,122,0
Shell,6606,4621,655,1330,295,182084,122,0
Systemd,4942,4505,0,437,0,137151,316,0
Markdown,4295,3472,0,823,0,222710,26,0
HTML,3113,3023,3,87,0,238797,3,0
BASH,2171,1654,279,238,357,68347,6,0
Perl,1881,1828,28,25,7,79173,2,0
Snakemake,1292,681,286,325,2,63251,47,0
m4,944,733,146,65,0,71119,13,0
Patch,502,402,0,100,0,10277,1,0
Extensible Stylesheet Language Transformations,346,308,0,38,0,12884,2,0
YAML,220,194,10,16,0,7994,6,0
JSON,141,128,0,13,0,2873,1,0
Bazel,101,58,29,14,21,4358,1,0
AWK,93,93,0,0,5,2021,9,0
CodeQL,54,39,13,2,9,1967,1,0
Makefile,51,35,0,16,0,1437,6,0
Emacs Lisp,42,30,9,3,0,1793,2,0
Dockerfile,37,16,12,9,0,1039,1,0
Docker ignore,30,30,0,0,0,271,1,0
License,27,27,0,0,0,1562,1,0
Vim Script,25,11,11,3,0,925,2,0
sed,1,1,0,0,0,27,1,0
