Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,729927,542969,35084,151874,122736,26467003,1415,0
Plain Text,281204,235518,0,45686,0,7596249,42,0
XML,134338,106039,2287,26012,0,6490338,406,0
C Header,92292,56228,21488,14576,1559,3444546,1016,0
Python,35967,32057,1139,2771,1601,1934898,50,0
Shell,29095,20976,3496,4623,1579,1010168,283,0
Autoconf,12632,8524,1833,2275,421,517958,147,0
Meson,12585,11117,407,1061,580,433349,133,0
Markdown,12440,10126,0,2314,0,642237,55,0
Systemd,9116,8189,0,927,0,260718,655,0
BASH,3466,2576,481,409,488,118717,2,0
HTML,3305,3188,9,108,0,250445,8,0
YAML,1574,1309,88,177,0,44279,28,0
Snakemake,1334,710,287,337,4,63576,54,0
CSS,574,522,16,36,0,10932,1,0
Patch,486,389,0,97,0,9963,1,0
Extensible Stylesheet Language Transformations,367,329,0,38,0,13612,2,0
JSON,358,346,0,12,0,9481,2,0
Bazel,279,226,30,23,21,9377,2,0
CodeQL,169,82,75,12,18,6054,2,0
AWK,116,99,9,8,3,2537,9,0
Emacs Lisp,43,30,10,3,0,1838,2,0
Vim Script,21,8,10,3,0,825,1,0
SVG,18,16,2,0,0,3782,2,0
Makefile,13,7,2,4,0,275,2,0
Dockerfile,5,5,0,0,0,156,1,0
sed,2,1,1,0,0,72,1,0
