Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,426398,314574,20413,91411,69598,14252691,787,0
Plain Text,178234,147457,0,30777,0,4722789,5,0
XML,65877,54611,981,10285,0,3012421,269,0
C Header,35332,23620,4451,7261,632,1224169,487,0
Python,20682,20020,262,400,357,1328916,22,0
Meson,8825,7742,187,896,381,298773,49,0
Autoconf,8456,5681,1133,1642,189,299029,118,0
Systemd,4364,3979,0,385,0,119420,271,0
Shell,3324,2327,350,647,220,94049,68,0
HTML,3076,2985,3,88,0,235703,3,0
BASH,1756,1392,202,162,309,52737,5,0
Perl,1728,1654,30,44,70,74084,2,0
Markdown,1708,1415,0,293,0,78396,11,0
m4,814,654,116,44,0,63498,12,0
Snakemake,618,309,152,157,2,28966,23,0
Patch,493,395,0,98,0,10035,1,0
Extensible Stylesheet Language Transformations,346,308,0,38,0,12884,2,0
Bazel,92,52,28,12,21,3753,1,0
AWK,90,90,0,0,5,1915,9,0
YAML,77,53,13,11,0,3779,1,0
Emacs Lisp,41,29,9,3,0,1692,2,0
Makefile,40,31,0,9,0,1292,9,0
Dockerfile,37,16,12,9,0,1039,1,0
Docker ignore,30,30,0,0,0,271,1,0
Vim Script,24,10,11,3,0,878,2,0
sed,1,1,0,0,0,27,1,0
