Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,606843,450658,28234,127951,100924,21414997,1167,0
Plain Text,242072,202700,0,39372,0,6414716,29,0
XML,109049,87658,1987,19404,0,5268204,375,0
C Header,75313,45488,17696,12129,1229,2736743,826,0
Python,27317,25447,603,1267,819,1612905,35,0
Meson,11402,9934,258,1210,595,380664,67,0
Autoconf,10737,7352,1446,1939,358,434684,123,0
Markdown,9744,7937,0,1807,0,522898,46,0
Shell,8557,5837,981,1739,506,253628,178,0
Systemd,7990,7358,0,632,0,213481,480,0
HTML,3209,3102,4,103,0,244098,7,0
BASH,2939,2224,346,369,429,91779,5,0
Perl,2867,2714,49,104,106,121201,2,0
Snakemake,1331,698,301,332,4,65239,49,0
Patch,502,402,0,100,0,10281,1,0
Extensible Stylesheet Language Transformations,367,329,0,38,0,13610,2,0
CSS,352,328,8,16,0,5078,1,0
YAML,347,283,37,27,0,9643,12,0
Bazel,166,107,36,23,26,6317,1,0
JSON,151,138,0,13,0,3768,2,0
AWK,110,93,9,8,5,2434,9,0
CodeQL,54,39,13,2,9,1967,1,0
Emacs Lisp,42,30,9,3,0,1793,2,0
License,27,27,0,0,0,1562,1,0
Vim Script,21,8,10,3,0,811,1,0
SVG,16,16,0,0,0,4337,2,0
Makefile,11,7,1,3,0,229,2,0
sed,2,1,1,0,0,72,1,0
