Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,478218,353377,22207,102634,78500,16338016,913,0
Plain Text,196180,162523,0,33657,0,5245269,8,0
XML,74598,62471,466,11661,0,3507928,306,0
C Header,49478,31845,8668,8965,738,1733090,611,0
Python,23996,22735,314,947,537,1474105,24,0
Meson,9865,8673,187,1005,442,330495,51,0
Autoconf,8955,5956,1284,1715,210,316964,121,0
Shell,6103,4273,641,1189,278,178500,111,0
Systemd,4915,4481,0,434,0,136597,313,0
Markdown,4261,3445,0,816,0,221536,25,0
HTML,3102,3012,3,87,0,237870,3,0
BASH,2138,1629,274,235,354,67074,6,0
Perl,1815,1762,28,25,7,76742,2,0
Snakemake,1264,668,279,317,2,62435,45,0
m4,938,725,147,66,0,70332,13,0
Patch,502,402,0,100,0,10277,1,0
Extensible Stylesheet Language Transformations,346,308,0,38,0,12884,2,0
YAML,220,194,10,16,0,7991,6,0
JSON,141,128,0,13,0,2873,1,0
Bazel,101,58,29,14,21,4358,1,0
AWK,90,90,0,0,5,1911,9,0
CodeQL,54,39,13,2,9,1967,1,0
Emacs Lisp,42,30,9,3,0,1793,2,0
Dockerfile,37,16,12,9,0,1039,1,0
Docker ignore,30,30,0,0,0,271,1,0
Vim Script,25,11,11,3,0,925,2,0
Makefile,24,17,0,7,0,618,3,0
sed,1,1,0,0,0,27,1,0
