Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,526233,389717,23814,112702,87138,18161815,981,0
Plain Text,205108,169958,0,35150,0,5505538,8,0
XML,78781,65807,490,12484,0,3736352,317,0
C Header,60071,36400,13431,10240,804,2151385,670,0
Python,24928,23595,478,855,516,1507684,26,0
Meson,10412,9165,197,1050,473,349241,54,0
Autoconf,8728,5874,1164,1690,214,309599,105,0
Shell,7176,5005,715,1456,303,200067,131,0
Markdown,7006,5708,0,1298,0,382016,35,0
Systemd,5572,5069,0,503,0,157986,348,0
HTML,3163,3057,3,103,0,240107,7,0
BASH,2222,1694,283,245,362,69949,6,0
Perl,1881,1828,28,25,7,79173,2,0
Snakemake,1312,686,299,327,2,64226,47,0
m4,940,729,146,65,0,71358,13,0
Patch,502,402,0,100,0,10277,1,0
CSS,347,325,7,15,0,4993,1,0
Extensible Stylesheet Language Transformations,346,308,0,38,0,12884,2,0
YAML,233,203,12,18,0,8245,6,0
JSON,151,138,0,13,0,3768,2,0
Bazel,101,58,29,14,21,4358,1,0
AWK,93,93,0,0,5,2021,9,0
CodeQL,54,39,13,2,9,1967,1,0
Emacs Lisp,42,30,9,3,0,1793,2,0
Dockerfile,37,16,12,9,0,1039,1,0
Docker ignore,30,30,0,0,0,271,1,0
License,27,27,0,0,0,1562,1,0
Vim Script,25,11,11,3,0,925,2,0
Makefile,24,17,0,7,0,618,3,0
SVG,16,16,0,0,0,4337,2,0
sed,1,1,0,0,0,27,1,0
