Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,603644,448294,28033,127317,100268,21288962,1159,0
Plain Text,241658,202355,0,39303,0,6402150,29,0
XML,108545,87276,1978,19291,0,5240329,374,0
C Header,75046,45304,17662,12080,1228,2723649,822,0
Python,27279,25422,600,1257,808,1611290,35,0
Meson,11292,9846,255,1191,581,377986,65,0
Autoconf,10568,7235,1428,1905,333,429328,121,0
Markdown,9740,7933,0,1807,0,522411,46,0
Shell,8501,5799,977,1725,502,251179,178,0
Systemd,7958,7329,0,629,0,212601,479,0
HTML,3209,3102,4,103,0,244098,7,0
BASH,2902,2202,340,360,426,90753,5,0
Perl,2867,2714,49,104,106,121201,2,0
Snakemake,1331,698,301,332,4,65239,49,0
Patch,502,402,0,100,0,10281,1,0
Extensible Stylesheet Language Transformations,367,329,0,38,0,13610,2,0
CSS,352,328,8,16,0,5078,1,0
YAML,343,279,37,27,0,9511,12,0
JSON,151,138,0,13,0,3768,2,0
Bazel,144,90,36,18,24,5739,1,0
AWK,110,93,9,8,5,2434,9,0
CodeQL,54,39,13,2,9,1967,1,0
Emacs Lisp,42,30,9,3,0,1793,2,0
License,27,27,0,0,0,1562,1,0
Vim Script,21,8,10,3,0,811,1,0
SVG,16,16,0,0,0,4337,2,0
Makefile,11,7,1,3,0,229,2,0
sed,2,1,1,0,0,72,1,0
