Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,484305,358068,22408,103829,79577,16567602,925,0
Plain Text,197623,163723,0,33900,0,5288713,8,0
XML,75131,62835,466,11830,0,3535339,306,0
C Header,57778,34781,13243,9754,769,2067682,623,0
Python,24523,23065,444,1014,550,1489502,26,0
Meson,9933,8733,187,1013,445,332396,51,0
Autoconf,8985,5968,1298,1719,210,318435,122,0
Shell,6595,4613,654,1328,295,181772,121,0
Systemd,4910,4476,0,434,0,136335,313,0
Markdown,4283,3463,0,820,0,222274,26,0
HTML,3102,3012,3,87,0,237870,3,0
BASH,2164,1648,279,237,356,68229,6,0
Perl,1881,1828,28,25,7,79173,2,0
Snakemake,1292,681,286,325,2,63251,47,0
m4,942,731,146,65,0,70907,13,0
Patch,502,402,0,100,0,10277,1,0
Extensible Stylesheet Language Transformations,346,308,0,38,0,12884,2,0
YAML,220,194,10,16,0,7993,6,0
JSON,141,128,0,13,0,2873,1,0
Bazel,101,58,29,14,21,4358,1,0
AWK,93,93,0,0,5,2021,9,0
CodeQL,54,39,13,2,9,1967,1,0
Makefile,51,35,0,16,0,1437,6,0
Emacs Lisp,42,30,9,3,0,1793,2,0
Dockerfile,37,16,12,9,0,1039,1,0
Docker ignore,30,30,0,0,0,271,1,0
License,27,27,0,0,0,1562,1,0
Vim Script,25,11,11,3,0,925,2,0
sed,1,1,0,0,0,27,1,0
