Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,641442,476745,30436,134261,106851,22796863,1258,0
Plain Text,252084,211102,0,40982,0,6735310,40,0
XML,113808,91325,2114,20369,0,5502791,381,0
C Header,81817,49248,19634,12935,1335,2994598,896,0
Python,28680,26499,720,1461,861,1682029,38,0
Meson,12242,10653,296,1293,669,409740,71,0
Shell,12239,8434,1573,2232,818,383464,198,0
Markdown,10871,8924,0,1947,0,577603,49,0
Autoconf,10841,7405,1484,1952,353,440908,127,0
Systemd,8932,8232,0,700,0,245456,547,0
HTML,3227,3112,8,107,0,245158,7,0
BASH,3057,2312,384,361,411,100115,3,0
Perl,2868,2714,50,104,106,121246,2,0
Snakemake,1346,706,304,336,4,65722,51,0
YAML,650,503,85,62,0,19155,19,0
Patch,502,402,0,100,0,10281,1,0
Extensible Stylesheet Language Transformations,367,329,0,38,0,13610,2,0
CSS,354,328,9,17,0,5128,1,0
CodeQL,166,79,75,12,17,5921,2,0
JSON,151,138,0,13,0,3768,2,0
Bazel,121,75,27,19,15,4349,1,0
AWK,110,93,9,8,5,2434,9,0
Emacs Lisp,43,30,10,3,0,1838,2,0
Vim Script,21,8,10,3,0,811,1,0
SVG,18,16,2,0,0,4449,2,0
Makefile,13,7,2,4,0,275,2,0
Dockerfile,5,5,0,0,0,225,1,0
sed,2,1,1,0,0,72,1,0
