Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,585009,434315,26905,123789,97295,20508388,1125,0
Plain Text,233940,195712,0,38228,0,6195916,27,0
XML,106465,85643,1931,18891,0,5108263,374,0
C Header,72716,43531,17423,11762,1088,2621806,799,0
Python,26706,24947,588,1171,752,1588869,31,0
Meson,11040,9632,236,1172,561,368477,64,0
Autoconf,9530,6419,1279,1832,282,337439,108,0
Markdown,9201,7494,0,1707,0,495942,43,0
Shell,7412,5209,771,1432,411,221729,166,0
Systemd,6668,6055,0,613,0,190258,458,0
HTML,3176,3069,4,103,0,241176,7,0
Perl,2852,2699,49,104,106,120436,2,0
BASH,2691,2102,309,280,415,84418,5,0
Snakemake,1324,695,299,330,4,64963,48,0
m4,991,779,146,66,0,85885,13,0
Patch,502,402,0,100,0,10277,1,0
Extensible Stylesheet Language Transformations,367,329,0,38,0,13610,2,0
CSS,352,328,8,16,0,5078,1,0
YAML,341,274,41,26,0,9485,12,0
JSON,151,138,0,13,0,3768,2,0
Bazel,132,85,30,17,23,5136,1,0
AWK,110,93,9,8,5,2434,9,0
CodeQL,54,39,13,2,9,1967,1,0
Emacs Lisp,42,30,9,3,0,1793,2,0
License,27,27,0,0,0,1562,1,0
Makefile,25,12,8,5,0,871,3,0
Vim Script,21,8,10,3,0,811,1,0
SVG,16,16,0,0,0,4337,2,0
sed,2,1,1,0,0,72,1,0
