Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,531034,393519,23884,113631,87836,18336026,996,0
Plain Text,206437,171065,0,35372,0,5542730,8,0
XML,81095,67677,516,12902,0,3841519,330,0
C Header,61009,37085,13529,10395,816,2182389,687,0
Python,25103,23734,478,891,522,1515264,26,0
Meson,10323,9072,195,1056,470,342658,54,0
Autoconf,8836,5934,1183,1719,217,312846,105,0
Markdown,7121,5798,0,1323,0,388091,36,0
Systemd,6202,5636,0,566,0,174715,419,0
Shell,5974,4150,657,1167,303,176862,137,0
HTML,3164,3058,3,103,0,240199,7,0
BASH,2433,1878,287,268,364,73780,6,0
Perl,1881,1828,28,25,7,79173,2,0
Snakemake,1314,688,299,327,2,64242,47,0
m4,940,729,146,65,0,71358,13,0
Patch,502,402,0,100,0,10277,1,0
CSS,347,325,7,15,0,4993,1,0
Extensible Stylesheet Language Transformations,346,308,0,38,0,12884,2,0
YAML,197,165,13,19,0,6913,5,0
JSON,151,138,0,13,0,3768,2,0
Bazel,101,58,29,14,21,4358,1,0
AWK,93,93,0,0,5,2021,9,0
CodeQL,54,39,13,2,9,1967,1,0
Emacs Lisp,42,30,9,3,0,1793,2,0
Dockerfile,37,16,12,9,0,1039,1,0
Docker ignore,30,30,0,0,0,271,1,0
License,27,27,0,0,0,1562,1,0
Vim Script,25,11,11,3,0,925,2,0
SVG,16,16,0,0,0,4337,2,0
Makefile,11,8,0,3,0,270,2,0
sed,1,1,0,0,0,27,1,0
