Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,576739,428108,26303,122328,95760,20162255,1110,0
Plain Text,229584,192076,0,37508,0,6065763,27,0
XML,104865,84290,1933,18642,0,5021488,373,0
C Header,71187,42781,16916,11490,1049,2566057,787,0
Python,26596,24853,585,1158,744,1583632,31,0
Meson,10956,9568,230,1158,560,365692,62,0
Autoconf,9423,6371,1231,1821,257,332961,107,0
Markdown,9161,7464,0,1697,0,494277,43,0
Shell,7249,5092,760,1397,399,216331,164,0
Systemd,6647,6036,0,611,0,189771,456,0
HTML,3175,3068,4,103,0,241095,7,0
Perl,2852,2699,49,104,106,120436,2,0
BASH,2587,1998,309,280,415,80111,5,0
Snakemake,1323,694,299,330,4,64836,48,0
m4,989,777,146,66,0,85582,13,0
Patch,502,402,0,100,0,10277,1,0
Extensible Stylesheet Language Transformations,367,329,0,38,0,13610,2,0
CSS,347,325,7,15,0,4993,1,0
YAML,316,262,29,25,0,8159,12,0
JSON,151,138,0,13,0,3768,2,0
Bazel,132,85,30,17,23,5136,1,0
AWK,110,93,9,8,5,2434,9,0
CodeQL,54,39,13,2,9,1967,1,0
Emacs Lisp,42,30,9,3,0,1793,2,0
License,27,27,0,0,0,1562,1,0
Makefile,25,12,8,5,0,871,3,0
Vim Script,21,8,10,3,0,811,1,0
SVG,16,16,0,0,0,4337,2,0
sed,2,1,1,0,0,72,1,0
