Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,189055,134770,32357,21928,27652,6129616,225,0
XML,58467,45911,3544,9012,0,2384091,200,0
C Header,19638,7058,10041,2539,80,689095,105,0
Extensible Stylesheet Language Transformations,7501,6368,0,1133,0,272792,34,0
Autoconf,6088,3570,1661,857,485,197141,73,0
Forth,5950,5010,0,940,11,298738,23,0
CSS,1972,1326,340,306,0,36851,6,0
HTML,1686,1395,12,279,0,42636,183,0
Shell,1567,996,378,193,216,43507,17,0
m4,1567,1336,46,185,0,49583,37,0
Perl,1145,815,162,168,112,27636,8,0
License,965,808,0,157,0,47140,4,0
Prolog,922,922,0,0,0,11985,17,0
AWK,713,520,118,75,62,20694,7,0
Document Type Definition,360,249,0,111,0,10440,5,0
LEX,226,141,61,24,0,4814,1,0
Module-Definition,171,142,3,26,0,2874,40,0
Makefile,170,36,110,24,1,6011,6,0
Happy,154,131,0,23,0,5211,1,0
Windows Resource-Definition Script,137,112,15,10,0,5614,1,0
TeX,80,26,45,9,0,2455,1,0
Batch,72,50,3,19,4,2581,2,0
Plain Text,56,47,0,9,0,1529,2,0
Expect,34,34,0,0,0,515,34,0
Properties File,7,2,3,2,0,143,1,0
