Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,211888,150409,35213,26266,32854,7068613,276,0
Forth,86197,74122,0,12075,414,4494029,185,0
XML,78455,61921,4709,11825,0,3294744,258,0
C Header,26159,9392,13628,3139,153,958998,126,0
Extensible Stylesheet Language Transformations,7888,6754,0,1134,0,294410,37,0
Autoconf,5655,3290,1656,709,420,189837,75,0
HTML,3758,3029,8,721,0,105810,240,0
m4,2476,2129,55,292,0,80318,50,0
CSS,2093,1414,351,328,0,41192,7,0
Shell,1691,1151,387,153,184,52072,14,0
JavaScript,1609,1199,352,58,101,71107,1,0
Prolog,922,922,0,0,0,11985,17,0
AWK,914,720,111,83,74,33213,7,0
Perl,868,643,118,107,73,22369,6,0
License,749,633,0,116,0,37210,2,0
Lua,466,311,95,60,37,13797,11,0
Korn Shell,406,283,73,50,47,11257,3,0
LEX,400,293,64,43,0,9180,1,0
Document Type Definition,395,279,0,116,0,12233,6,0
Plain Text,329,256,0,73,0,11978,6,0
D,324,308,9,7,0,12419,2,0
Happy,217,183,0,34,0,7701,1,0
Windows Resource-Definition Script,191,144,30,17,0,7097,2,0
Makefile,111,26,69,16,0,4681,5,0
TeX,80,26,45,9,0,2582,1,0
Expect,34,34,0,0,0,515,34,0
Properties File,24,18,2,4,0,410,1,0
Module-Definition,19,12,3,4,0,291,1,0
