Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,156160,107546,28861,19753,24467,5075507,205,0
XML,51127,40383,2975,7769,0,2098397,180,0
C Header,17160,6383,8505,2272,71,609647,98,0
Shell,9652,7562,1233,857,1023,280901,20,0
Extensible Stylesheet Language Transformations,7176,6091,0,1085,0,260711,31,0
Autoconf,5535,3121,1643,771,433,178688,57,0
HTML,4910,4662,12,236,0,162271,168,0
Plain Text,3159,2433,0,726,0,132219,9,0
Forth,2289,1886,0,403,5,124767,12,0
CSS,1945,1311,332,302,0,36156,6,0
Perl,1924,1202,487,235,162,54145,12,0
m4,1385,1178,40,167,0,44005,34,0
License,980,811,0,169,0,46771,4,0
Prolog,922,922,0,0,0,11985,17,0
AWK,698,512,111,75,61,20048,7,0
Document Type Definition,343,236,0,107,0,9767,5,0
LEX,224,140,60,24,0,4704,1,0
Makefile,168,39,107,22,3,6041,6,0
Happy,147,125,0,22,0,4946,1,0
Module-Definition,125,97,3,25,0,2200,38,0
Windows Resource-Definition Script,96,74,14,8,0,4063,1,0
TeX,65,26,31,8,0,1800,1,0
Batch,47,38,0,9,3,1715,1,0
SystemVerilog,43,43,0,0,0,1631,1,0
Emacs Lisp,37,27,0,10,0,1618,1,0
Expect,34,34,0,0,0,515,34,0
Properties File,7,2,3,2,0,172,1,0
