Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,229476,164175,37127,28174,35848,7679175,289,0
Forth,89759,76947,0,12812,1016,4724347,185,0
XML,82144,64867,4835,12442,0,3435566,264,0
C Header,27880,10092,14471,3317,185,1024350,133,0
Extensible Stylesheet Language Transformations,7931,6798,0,1133,0,297069,37,0
SVG,5896,5894,1,1,0,286989,1,0
Autoconf,5838,3414,1702,722,440,196079,77,0
HTML,3787,3052,8,727,0,106541,245,0
m4,2599,2233,55,311,0,84631,52,0
CSS,2093,1414,351,328,0,41229,7,0
Shell,1685,1114,398,173,205,51690,14,0
JavaScript,1622,1212,352,58,101,72107,1,0
CMake,1210,991,92,127,46,53823,2,0
Perl,1061,769,168,124,100,28135,8,0
AWK,940,744,111,85,77,35203,7,0
Prolog,922,922,0,0,0,11985,17,0
License,769,650,0,119,0,37965,2,0
Lua,466,311,95,60,37,13797,11,0
LEX,415,302,69,44,0,9890,1,0
Korn Shell,406,283,73,50,47,11257,3,0
Document Type Definition,395,279,0,116,0,12233,6,0
Plain Text,329,256,0,73,0,11978,6,0
D,324,308,9,7,0,12419,2,0
Happy,217,183,0,34,0,9007,1,0
Windows Resource-Definition Script,191,144,30,17,0,7097,2,0
Makefile,180,67,86,27,0,5969,6,0
TeX,80,26,45,9,0,2582,1,0
Expect,34,34,0,0,0,515,34,0
Properties File,24,18,2,4,0,410,1,0
Module-Definition,19,12,3,4,0,291,1,0
