Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,200486,140947,34605,24934,31099,6660505,265,0
Forth,79871,68807,0,11064,276,4187799,181,0
XML,70875,55910,4350,10615,0,2964038,241,0
C Header,24418,8854,12603,2961,127,895162,122,0
Extensible Stylesheet Language Transformations,7868,6736,0,1132,0,293490,37,0
Autoconf,5435,3132,1613,690,407,180039,73,0
HTML,3661,2952,8,701,0,103330,223,0
m4,2610,2237,70,303,0,86108,50,0
CSS,1972,1326,340,306,0,37613,6,0
Shell,1677,1139,388,150,180,51732,14,0
Prolog,922,922,0,0,0,11985,17,0
AWK,879,685,111,83,74,30555,7,0
License,795,675,0,120,0,38917,2,0
Perl,713,514,106,93,58,17404,5,0
Lua,466,311,95,60,37,13797,11,0
LEX,392,286,64,42,0,8805,1,0
Document Type Definition,391,276,0,115,0,12108,6,0
Plain Text,329,256,0,73,0,11978,6,0
D,324,308,9,7,0,12419,2,0
Happy,215,181,0,34,0,7587,1,0
Windows Resource-Definition Script,191,144,30,17,0,7097,2,0
Makefile,111,26,69,16,1,4677,5,0
TeX,80,26,45,9,0,2582,1,0
Expect,34,34,0,0,0,515,34,0
Module-Definition,19,12,3,4,0,291,1,0
Properties File,4,1,2,1,0,160,1,0
