Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,159587,110157,29307,20123,25073,5189917,207,0
XML,52449,41481,3061,7907,0,2157299,185,0
C Header,17521,6479,8744,2298,71,625624,98,0
Extensible Stylesheet Language Transformations,7266,6167,0,1099,0,263929,32,0
Autoconf,5559,3144,1643,772,433,179681,57,0
HTML,4994,4729,12,253,0,164364,174,0
Plain Text,3159,2433,0,726,0,132219,9,0
Forth,2242,1849,0,393,5,123263,11,0
CSS,1945,1311,332,302,0,36156,6,0
Shell,1534,968,371,195,212,43952,17,0
m4,1392,1183,42,167,0,44347,34,0
Perl,1101,786,152,163,107,26443,8,0
License,980,811,0,169,0,46771,4,0
Prolog,922,922,0,0,0,11985,17,0
AWK,698,512,111,75,61,20048,7,0
Document Type Definition,343,236,0,107,0,9767,5,0
LEX,224,140,60,24,0,4704,1,0
Makefile,168,39,107,22,3,6041,6,0
Happy,147,125,0,22,0,4946,1,0
Module-Definition,125,97,3,25,0,2200,38,0
Windows Resource-Definition Script,96,74,14,8,0,4063,1,0
TeX,65,26,31,8,0,1800,1,0
Batch,47,38,0,9,3,1715,1,0
Expect,34,34,0,0,0,515,34,0
Properties File,7,2,3,2,0,168,1,0
