Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,292516,215048,42028,35440,46376,9882521,352,0
XML,93969,75050,5214,13705,0,3971576,283,0
Forth,93386,79822,0,13564,656,4129948,244,0
C Header,39082,14426,19738,4918,321,1472776,197,0
Python,13311,10539,1194,1578,914,502174,92,0
Extensible Stylesheet Language Transformations,8990,7740,0,1250,0,339137,41,0
Autoconf,6477,3856,1835,786,515,218902,81,0
SVG,5896,5894,1,1,0,286989,1,0
HTML,4786,3846,8,932,0,141202,274,0
m4,3419,2940,83,396,0,115379,54,0
Lua,2367,2130,122,115,84,96143,12,0
Shell,2203,1472,475,256,269,68630,18,0
CSS,2168,1473,358,337,0,42329,9,0
JavaScript,1779,1362,356,61,117,115761,3,0
CMake,1453,1326,26,101,50,65430,2,0
Perl,1129,805,189,135,109,30021,10,0
AWK,972,775,111,86,78,36652,7,0
Prolog,922,922,0,0,0,11985,17,0
License,739,621,0,118,0,36837,2,0
LEX,506,389,63,54,0,13810,1,0
YAML,439,379,54,6,0,18596,1,0
Document Type Definition,424,306,0,118,0,13379,6,0
Korn Shell,406,283,73,50,47,11257,3,0
Plain Text,398,324,0,74,0,16316,18,0
D,324,308,9,7,0,12419,2,0
Happy,252,212,0,40,0,10778,1,0
Windows Resource-Definition Script,191,144,30,17,0,7112,2,0
Makefile,111,26,69,16,0,4681,5,0
TeX,80,26,45,9,0,2582,1,0
JSON,78,76,0,2,0,1416,9,0
Markdown,55,37,0,18,0,1975,2,0
Expect,34,34,0,0,0,515,34,0
Properties File,29,19,5,5,0,513,1,0
Module-Definition,19,12,3,4,0,291,1,0
