Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,208348,148443,35668,24237,30882,6862299,251,0
XML,63033,49680,3796,9557,0,2633683,212,0
C Header,21631,7910,10964,2757,93,775956,116,0
Forth,7911,6736,0,1175,32,420386,32,0
Extensible Stylesheet Language Transformations,7698,6593,0,1105,0,286037,35,0
Autoconf,6166,3620,1678,868,495,202200,77,0
HTML,3096,2519,11,566,0,90477,195,0
Shell,1974,1317,444,213,224,57979,18,0
CSS,1972,1326,340,306,0,37613,6,0
m4,1707,1455,45,207,0,54732,40,0
Perl,1145,809,165,171,116,27765,8,0
Prolog,922,922,0,0,0,11985,17,0
License,903,749,0,154,0,44182,4,0
AWK,853,658,111,84,70,29600,7,0
Document Type Definition,391,276,0,115,0,12108,6,0
LEX,226,141,61,24,0,4961,1,0
Windows Resource-Definition Script,190,143,30,17,0,7040,2,0
Module-Definition,171,142,3,26,0,2874,40,0
Makefile,171,36,111,24,1,6652,6,0
Happy,154,131,0,23,0,5358,1,0
TeX,80,26,45,9,0,2582,1,0
Batch,72,50,3,19,4,2565,2,0
Plain Text,50,42,0,8,0,1229,1,0
Expect,34,34,0,0,0,515,34,0
Properties File,4,0,3,1,0,100,1,0
