Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,184860,129411,32534,22915,28560,6144772,256,0
Forth,76220,65603,0,10617,283,3965959,181,0
XML,64379,50723,4000,9656,0,2694510,224,0
C Header,21569,7944,10951,2674,81,775930,111,0
Extensible Stylesheet Language Transformations,7708,6602,0,1106,0,286507,35,0
Autoconf,5314,3097,1517,700,405,176096,72,0
HTML,3514,2838,8,668,0,99912,208,0
m4,2152,1849,48,255,0,68348,49,0
CSS,1972,1326,340,306,0,37613,6,0
Shell,1659,1125,386,148,180,51227,14,0
Prolog,922,922,0,0,0,11985,17,0
AWK,852,658,111,83,67,29492,7,0
License,749,633,0,116,0,37210,2,0
Perl,713,514,106,93,58,17404,5,0
Lua,466,311,95,60,37,13797,11,0
Document Type Definition,391,276,0,115,0,12108,6,0
Plain Text,331,258,0,73,0,12116,6,0
D,274,260,8,6,0,10141,2,0
LEX,226,141,61,24,0,4961,1,0
Windows Resource-Definition Script,191,144,30,17,0,7097,2,0
Happy,154,131,0,23,0,5358,1,0
Makefile,111,26,69,16,1,4677,5,0
TeX,80,26,45,9,0,2582,1,0
Expect,34,34,0,0,0,515,34,0
Module-Definition,27,19,3,5,0,432,3,0
Properties File,4,0,3,1,0,100,1,0
