Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,196819,140296,33695,22828,28963,6477910,234,0
XML,61689,48586,3603,9500,0,2548469,203,0
C Header,20315,7397,10310,2608,93,728204,108,0
Forth,7913,6734,0,1179,32,418339,32,0
Extensible Stylesheet Language Transformations,7524,6427,0,1097,0,278788,34,0
Autoconf,6124,3597,1663,864,494,200437,75,0
HTML,2499,2161,11,327,0,78755,188,0
CSS,1972,1326,340,306,0,37613,6,0
m4,1689,1445,48,196,0,53891,38,0
Shell,1571,998,378,195,218,45230,17,0
Perl,1145,815,162,168,112,27930,8,0
License,965,808,0,157,0,47144,4,0
Prolog,922,922,0,0,0,11985,17,0
AWK,605,435,98,72,39,17979,6,0
Document Type Definition,391,276,0,115,0,12096,6,0
LEX,226,141,61,24,0,4961,1,0
Windows Resource-Definition Script,191,144,30,17,0,7076,2,0
Module-Definition,171,142,3,26,0,2874,40,0
Makefile,171,36,111,24,1,6652,6,0
Happy,154,131,0,23,0,5358,1,0
TeX,80,26,45,9,0,2582,1,0
Batch,72,50,3,19,4,2581,2,0
Plain Text,50,42,0,8,0,1229,1,0
Expect,34,34,0,0,0,515,34,0
Properties File,4,0,3,1,0,100,1,0
