Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,194863,136760,33784,24319,30172,6459576,258,0
Forth,80399,69164,0,11235,288,4169518,181,0
XML,68868,54359,4176,10333,0,2874663,234,0
C Header,23124,8500,11789,2835,118,842026,114,0
Extensible Stylesheet Language Transformations,7708,6602,0,1106,0,286507,35,0
Autoconf,5351,3100,1550,701,405,178230,72,0
HTML,3560,2875,8,677,0,101046,218,0
m4,2226,1902,54,270,0,72065,49,0
CSS,1972,1326,340,306,0,37613,6,0
Shell,1679,1141,388,150,180,51738,14,0
Prolog,922,922,0,0,0,11985,17,0
AWK,852,658,111,83,67,29554,7,0
License,749,633,0,116,0,37210,2,0
Perl,713,514,106,93,58,17404,5,0
Lua,466,311,95,60,37,13797,11,0
Document Type Definition,391,276,0,115,0,12108,6,0
LEX,363,262,61,40,0,8220,1,0
Plain Text,329,256,0,73,0,11978,6,0
D,324,308,9,7,0,12419,2,0
Happy,211,178,0,33,0,7473,1,0
Windows Resource-Definition Script,191,144,30,17,0,7097,2,0
Makefile,111,26,69,16,1,4677,5,0
TeX,80,26,45,9,0,2582,1,0
Expect,34,34,0,0,0,515,34,0
Module-Definition,19,12,3,4,0,291,1,0
Properties File,4,0,3,1,0,100,1,0
