Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,187068,130459,33365,23244,28651,6222089,261,0
XML,64206,50485,3980,9741,0,2684450,223,0
Forth,26707,22527,0,4180,138,1419181,77,0
C Header,22426,8239,11380,2807,87,800283,130,0
Extensible Stylesheet Language Transformations,7698,6593,0,1105,0,286168,35,0
Autoconf,5399,3148,1529,722,397,179043,76,0
HTML,3313,2687,8,618,0,95363,207,0
CSS,1972,1326,340,306,0,37613,6,0
m4,1905,1623,45,237,0,60875,46,0
Shell,1647,1112,388,147,178,50732,15,0
Prolog,922,922,0,0,0,11985,17,0
AWK,848,653,111,84,70,29232,7,0
License,749,633,0,116,0,37210,2,0
Perl,713,514,106,93,58,17404,5,0
Lua,530,349,112,69,37,15580,12,0
Document Type Definition,391,276,0,115,0,12108,6,0
Plain Text,331,258,0,73,0,12116,6,0
D,274,260,8,6,0,10141,2,0
LEX,226,141,61,24,0,4961,1,0
Windows Resource-Definition Script,190,143,30,17,0,7040,2,0
Happy,154,131,0,23,0,5358,1,0
Makefile,111,26,69,16,1,4677,5,0
Module-Definition,94,71,3,20,0,1782,34,0
TeX,80,26,45,9,0,2582,1,0
Batch,47,38,0,9,3,1699,1,0
Expect,34,34,0,0,0,515,34,0
Properties File,4,0,3,1,0,100,1,0
