Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,183626,128458,32414,22754,28348,6104545,255,0
XML,64400,50818,3929,9653,0,2695600,220,0
Forth,58829,50292,0,8537,204,3039300,119,0
C Header,21586,7922,10982,2682,78,775900,113,0
Extensible Stylesheet Language Transformations,7708,6602,0,1106,0,286507,35,0
Autoconf,5337,3110,1517,710,405,176629,72,0
HTML,3370,2729,8,633,0,96645,204,0
m4,2034,1739,47,248,0,64865,48,0
CSS,1972,1326,340,306,0,37613,6,0
Shell,1659,1125,386,148,180,51227,14,0
Prolog,922,922,0,0,0,11985,17,0
AWK,852,658,111,83,67,29492,7,0
License,749,633,0,116,0,37210,2,0
Perl,713,514,106,93,58,17404,5,0
Lua,466,311,95,60,37,13797,11,0
Document Type Definition,391,276,0,115,0,12108,6,0
Plain Text,331,258,0,73,0,12116,6,0
D,274,260,8,6,0,10141,2,0
LEX,226,141,61,24,0,4961,1,0
Windows Resource-Definition Script,191,144,30,17,0,7097,2,0
Happy,154,131,0,23,0,5358,1,0
Makefile,111,26,69,16,1,4677,5,0
Module-Definition,94,71,3,20,0,1782,34,0
TeX,80,26,45,9,0,2582,1,0
Expect,34,34,0,0,0,515,34,0
Properties File,4,0,3,1,0,100,1,0
