Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,191428,136516,32639,22273,27969,6239917,230,0
XML,59659,46858,3615,9186,0,2435074,204,0
C Header,19927,7200,10158,2569,84,698744,107,0
Extensible Stylesheet Language Transformations,7506,6373,0,1133,0,272942,34,0
Autoconf,6095,3573,1661,861,490,197454,73,0
Forth,5791,4885,0,906,11,292326,22,0
CSS,1972,1326,340,306,0,36851,6,0
HTML,1694,1404,12,278,0,42922,187,0
m4,1595,1360,48,187,0,50828,37,0
Shell,1571,998,378,195,218,43613,17,0
Perl,1145,815,162,168,112,27636,8,0
License,965,808,0,157,0,47140,4,0
Prolog,922,922,0,0,0,11985,17,0
AWK,578,414,98,66,37,16430,6,0
Document Type Definition,391,270,0,121,0,11324,6,0
LEX,226,141,61,24,0,4814,1,0
Windows Resource-Definition Script,190,144,29,17,0,6779,2,0
Module-Definition,171,142,3,26,0,2874,40,0
Makefile,170,36,110,24,1,6011,6,0
Happy,154,131,0,23,0,5211,1,0
TeX,80,26,45,9,0,2455,1,0
Batch,72,50,3,19,4,2581,2,0
Plain Text,56,47,0,9,0,1529,2,0
Expect,34,34,0,0,0,515,34,0
Properties File,4,0,3,1,0,100,1,0
