Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,228896,163667,37088,28141,35742,7656135,288,0
Forth,89317,76550,0,12767,998,4706364,185,0
XML,81926,64706,4818,12402,0,3427761,263,0
C Header,27950,10133,14490,3327,185,1025809,134,0
Extensible Stylesheet Language Transformations,7931,6798,0,1133,0,297069,37,0
SVG,5896,5894,1,1,0,286989,1,0
Autoconf,5838,3414,1702,722,440,196079,77,0
HTML,3787,3052,8,727,0,106541,245,0
m4,2589,2224,55,310,0,84340,52,0
CSS,2093,1414,351,328,0,41229,7,0
Shell,1685,1114,398,173,205,51690,14,0
JavaScript,1622,1212,352,58,101,72107,1,0
AWK,940,744,111,85,77,35203,7,0
Prolog,922,922,0,0,0,11985,17,0
Perl,872,647,118,107,74,22540,6,0
License,769,650,0,119,0,37978,2,0
Lua,466,311,95,60,37,13797,11,0
LEX,415,302,69,44,0,9806,1,0
Korn Shell,406,283,73,50,47,11257,3,0
Document Type Definition,395,279,0,116,0,12233,6,0
Plain Text,329,256,0,73,0,11978,6,0
D,324,308,9,7,0,12419,2,0
Happy,217,183,0,34,0,9007,1,0
Windows Resource-Definition Script,191,144,30,17,0,7097,2,0
Makefile,180,67,86,27,0,5969,6,0
TeX,80,26,45,9,0,2582,1,0
Expect,34,34,0,0,0,515,34,0
Properties File,24,18,2,4,0,410,1,0
Module-Definition,19,12,3,4,0,291,1,0
