Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,199786,142312,34267,23207,29410,6576175,239,0
XML,62125,48966,3603,9556,0,2567800,203,0
C Header,20455,7475,10352,2628,96,734563,108,0
Forth,7913,6734,0,1179,32,418343,32,0
Extensible Stylesheet Language Transformations,7524,6427,0,1097,0,278788,34,0
Autoconf,6138,3607,1665,866,495,201137,76,0
HTML,2499,2161,11,327,0,78755,188,0
CSS,1972,1326,340,306,0,37613,6,0
m4,1739,1490,48,201,0,55367,39,0
Shell,1571,998,378,195,218,45230,17,0
Perl,1145,815,162,168,112,27930,8,0
Prolog,922,922,0,0,0,11985,17,0
License,903,749,0,154,0,44182,4,0
AWK,847,652,111,84,70,29347,7,0
Document Type Definition,391,276,0,115,0,12096,6,0
LEX,226,141,61,24,0,4961,1,0
Windows Resource-Definition Script,190,143,30,17,0,7040,2,0
Module-Definition,171,142,3,26,0,2874,40,0
Makefile,171,36,111,24,1,6652,6,0
Happy,154,131,0,23,0,5358,1,0
TeX,80,26,45,9,0,2582,1,0
Batch,72,50,3,19,4,2581,2,0
Plain Text,50,42,0,8,0,1229,1,0
Expect,34,34,0,0,0,515,34,0
Properties File,4,0,3,1,0,100,1,0
