Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,200354,142608,34456,23290,29431,6598789,239,0
XML,60576,47778,3640,9158,0,2527479,203,0
C Header,20484,7470,10378,2636,96,735644,108,0
Forth,7862,6689,0,1173,32,416086,32,0
Extensible Stylesheet Language Transformations,7696,6591,0,1105,0,285973,35,0
Autoconf,6147,3614,1667,866,495,201413,76,0
HTML,2528,2182,11,335,0,79379,187,0
CSS,1972,1326,340,306,0,37613,6,0
Shell,1827,1177,426,224,237,52637,18,0
m4,1740,1491,48,201,0,55389,39,0
Perl,1145,815,162,168,112,27930,8,0
Prolog,922,922,0,0,0,11985,17,0
License,903,749,0,154,0,44182,4,0
AWK,847,652,111,84,70,29346,7,0
Document Type Definition,391,276,0,115,0,12096,6,0
LEX,226,141,61,24,0,4961,1,0
Windows Resource-Definition Script,190,143,30,17,0,7040,2,0
Module-Definition,171,142,3,26,0,2874,40,0
Makefile,171,36,111,24,1,6652,6,0
Happy,154,131,0,23,0,5358,1,0
TeX,80,26,45,9,0,2582,1,0
Batch,72,50,3,19,4,2581,2,0
Plain Text,50,42,0,8,0,1229,1,0
Expect,34,34,0,0,0,515,34,0
Properties File,4,0,3,1,0,100,1,0
