Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,187299,131249,32783,23267,28957,6228517,257,0
Forth,76387,65746,0,10641,284,3974380,181,0
XML,66281,52227,4112,9942,0,2771172,230,0
C Header,22034,8151,11172,2711,107,798803,111,0
Extensible Stylesheet Language Transformations,7708,6602,0,1106,0,286507,35,0
Autoconf,5322,3091,1531,700,405,176643,72,0
HTML,3536,2856,8,672,0,100450,214,0
m4,2193,1884,48,261,0,69824,49,0
CSS,1972,1326,340,306,0,37613,6,0
Shell,1667,1132,386,149,180,51310,14,0
Prolog,922,922,0,0,0,11985,17,0
AWK,853,659,111,83,67,29550,7,0
License,749,633,0,116,0,37210,2,0
Perl,713,514,106,93,58,17404,5,0
Lua,466,311,95,60,37,13797,11,0
Document Type Definition,391,276,0,115,0,12108,6,0
Plain Text,329,256,0,73,0,11978,6,0
D,324,308,9,7,0,12419,2,0
LEX,226,141,61,24,0,4961,1,0
Windows Resource-Definition Script,191,144,30,17,0,7097,2,0
Happy,154,131,0,23,0,5358,1,0
Makefile,111,26,69,16,1,4677,5,0
TeX,80,26,45,9,0,2582,1,0
Expect,34,34,0,0,0,515,34,0
Module-Definition,27,19,3,5,0,432,3,0
Properties File,4,0,3,1,0,100,1,0
