Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,211625,150168,35181,26276,32792,7054574,277,0
Forth,83193,71585,0,11608,283,4357978,183,0
XML,74924,59072,4561,11291,0,3127947,253,0
C Header,26108,9364,13604,3140,151,955775,127,0
Extensible Stylesheet Language Transformations,7868,6736,0,1132,0,293498,37,0
Autoconf,5636,3278,1654,704,416,189403,75,0
HTML,3729,3006,8,715,0,105068,235,0
m4,2466,2121,53,292,0,79829,50,0
CSS,1972,1326,340,306,0,37613,6,0
Shell,1693,1151,389,153,184,52081,14,0
Prolog,922,922,0,0,0,11985,17,0
AWK,914,720,111,83,74,33191,7,0
Perl,868,643,118,107,73,22369,6,0
License,749,633,0,116,0,37210,2,0
Lua,466,311,95,60,37,13797,11,0
LEX,400,293,64,43,0,9180,1,0
Document Type Definition,391,276,0,115,0,12108,6,0
Plain Text,329,256,0,73,0,11978,6,0
D,324,308,9,7,0,12419,2,0
Happy,217,183,0,34,0,7701,1,0
Windows Resource-Definition Script,191,144,30,17,0,7097,2,0
Makefile,111,26,69,16,0,4681,5,0
TeX,80,26,45,9,0,2582,1,0
Expect,34,34,0,0,0,515,34,0
Module-Definition,19,12,3,4,0,291,1,0
Properties File,4,1,2,1,0,160,1,0
