Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,184227,131398,31396,21433,26814,5957461,220,0
XML,53397,42077,3319,8001,0,2198228,187,0
C Header,18290,6879,9010,2401,80,658772,103,0
Extensible Stylesheet Language Transformations,7419,6301,0,1118,0,270149,33,0
Autoconf,5889,3372,1693,824,474,191867,61,0
Forth,2255,1862,0,393,5,124486,11,0
CSS,1963,1321,338,304,0,36695,6,0
Shell,1636,1034,390,212,221,46893,18,0
HTML,1595,1317,12,266,0,40287,170,0
m4,1417,1204,43,170,0,45326,36,0
Perl,1143,815,160,168,112,27566,8,0
License,965,808,0,157,0,47140,4,0
Prolog,922,922,0,0,0,11985,17,0
AWK,698,512,111,75,61,20048,7,0
Document Type Definition,360,249,0,111,0,10441,5,0
LEX,224,140,60,24,0,4704,1,0
Module-Definition,171,142,3,26,0,2874,40,0
Makefile,168,39,107,22,3,6041,6,0
Plain Text,150,128,0,22,0,5949,3,0
Happy,147,125,0,22,0,4946,1,0
Windows Resource-Definition Script,136,112,14,10,0,5578,1,0
TeX,80,26,45,9,0,2455,1,0
Batch,72,50,3,19,4,2581,2,0
Expect,34,34,0,0,0,515,34,0
Properties File,7,2,3,2,0,168,1,0
