Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,204890,145800,35255,23835,30088,6762649,247,0
XML,62714,49423,3780,9511,0,2620879,211,0
C Header,21265,7674,10881,2710,93,764921,113,0
Forth,7902,6727,0,1175,32,419168,32,0
Extensible Stylesheet Language Transformations,7698,6593,0,1105,0,286037,35,0
Autoconf,6156,3619,1669,868,495,201759,77,0
HTML,3016,2459,11,546,0,88693,195,0
CSS,1972,1326,340,306,0,37613,6,0
Shell,1968,1282,455,231,238,57763,18,0
m4,1704,1453,45,206,0,54604,40,0
Perl,1145,815,162,168,112,27930,8,0
Prolog,922,922,0,0,0,11985,17,0
License,903,749,0,154,0,44182,4,0
AWK,853,658,111,84,70,29600,7,0
Document Type Definition,391,276,0,115,0,12096,6,0
LEX,226,141,61,24,0,4961,1,0
Windows Resource-Definition Script,190,143,30,17,0,7040,2,0
Module-Definition,171,142,3,26,0,2874,40,0
Makefile,171,36,111,24,1,6652,6,0
Happy,154,131,0,23,0,5358,1,0
TeX,80,26,45,9,0,2582,1,0
Batch,72,50,3,19,4,2565,2,0
Plain Text,50,42,0,8,0,1229,1,0
Expect,34,34,0,0,0,515,34,0
Properties File,4,0,3,1,0,100,1,0
