Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,306321,225984,43332,37005,48918,10369011,363,0
XML,95407,76345,5265,13797,0,4036968,286,0
Forth,94938,81224,0,13714,661,4191902,247,0
C Header,40510,14992,20445,5073,357,1528995,199,0
Python,17895,14383,1488,2024,1274,674135,128,0
Extensible Stylesheet Language Transformations,9000,7748,0,1252,0,339570,41,0
Autoconf,6554,3920,1838,796,518,221009,83,0
SVG,5896,5894,1,1,0,286989,1,0
HTML,4835,3885,9,941,0,142328,279,0
m4,3464,2969,93,402,0,117165,54,0
Lua,2367,2130,122,115,84,96143,12,0
Shell,2342,1557,514,271,294,74237,18,0
CSS,2168,1473,358,337,0,42329,9,0
JavaScript,1779,1362,356,61,117,115761,3,0
CMake,1527,1213,137,177,59,67881,3,0
Perl,1129,805,189,135,109,30021,10,0
AWK,972,775,111,86,78,36700,7,0
Prolog,922,922,0,0,0,11985,17,0
License,739,621,0,118,0,36837,2,0
LEX,506,389,63,54,0,13810,1,0
Document Type Definition,426,307,0,119,0,13414,6,0
YAML,423,341,71,11,0,18015,2,0
Korn Shell,406,283,73,50,47,11277,3,0
Plain Text,349,276,0,73,0,13175,13,0
D,324,308,9,7,0,12419,2,0
Happy,252,212,0,40,0,10778,1,0
Windows Resource-Definition Script,191,144,30,17,0,7112,2,0
Makefile,111,26,69,16,0,4681,5,0
JSON,83,81,0,2,0,1480,11,0
TeX,80,26,45,9,0,2582,1,0
Markdown,55,37,0,18,0,1975,2,0
Expect,34,34,0,0,0,515,34,0
Properties File,29,19,5,5,0,513,1,0
Module-Definition,19,12,3,4,0,291,1,0
