Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,211591,150158,35165,26268,32786,7053224,277,0
Forth,83054,71460,0,11594,281,4349086,183,0
XML,74729,58914,4544,11271,0,3119286,252,0
C Header,26066,9351,13578,3137,148,953695,127,0
Extensible Stylesheet Language Transformations,7868,6736,0,1132,0,293489,37,0
Autoconf,5622,3265,1654,703,412,188600,75,0
HTML,3724,3002,8,714,0,104940,234,0
m4,2448,2103,53,292,0,78712,50,0
CSS,1972,1326,340,306,0,37613,6,0
Shell,1677,1139,388,150,180,51732,14,0
Prolog,922,922,0,0,0,11985,17,0
AWK,909,715,111,83,74,32794,7,0
Perl,868,643,118,107,73,22369,6,0
License,749,633,0,116,0,37210,2,0
Lua,466,311,95,60,37,13797,11,0
LEX,400,293,64,43,0,9180,1,0
Document Type Definition,391,276,0,115,0,12108,6,0
Plain Text,329,256,0,73,0,11978,6,0
D,324,308,9,7,0,12419,2,0
Happy,217,183,0,34,0,7701,1,0
Windows Resource-Definition Script,191,144,30,17,0,7097,2,0
Makefile,111,26,69,16,1,4677,5,0
TeX,80,26,45,9,0,2582,1,0
Expect,34,34,0,0,0,515,34,0
Module-Definition,19,12,3,4,0,291,1,0
Properties File,4,1,2,1,0,160,1,0
