Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,192685,135002,33638,24045,29773,6394803,259,0
Forth,78127,67213,0,10914,284,4046474,181,0
XML,68187,53805,4141,10241,0,2850180,232,0
C Header,22745,8385,11575,2785,118,827730,112,0
Extensible Stylesheet Language Transformations,7708,6602,0,1106,0,286507,35,0
Autoconf,5345,3097,1546,702,403,177854,72,0
HTML,3546,2864,8,674,0,100710,216,0
m4,2230,1907,54,269,0,70807,49,0
CSS,1972,1326,340,306,0,37613,6,0
Shell,1679,1141,388,150,180,51741,14,0
Prolog,922,922,0,0,0,11985,17,0
AWK,854,660,111,83,67,29619,7,0
License,749,633,0,116,0,37210,2,0
Perl,713,514,106,93,58,17404,5,0
Lua,466,311,95,60,37,13797,11,0
Document Type Definition,391,276,0,115,0,12108,6,0
Plain Text,329,256,0,73,0,11978,6,0
D,324,308,9,7,0,12419,2,0
LEX,230,147,60,23,0,5424,1,0
Windows Resource-Definition Script,191,144,30,17,0,7097,2,0
Happy,169,142,0,27,0,5892,1,0
Makefile,111,26,69,16,1,4677,5,0
TeX,80,26,45,9,0,2582,1,0
Expect,34,34,0,0,0,515,34,0
Module-Definition,27,19,3,5,0,432,3,0
Properties File,4,0,3,1,0,100,1,0
