Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,264582,192724,39803,32055,41626,8904300,319,0
Forth,150573,130550,0,20023,1864,8112091,365,0
XML,89924,71428,5084,13412,0,3782837,275,0
C Header,33569,12070,17406,4093,203,1240984,165,0
Extensible Stylesheet Language Transformations,8576,7385,0,1191,0,321537,39,0
Autoconf,6158,3642,1769,747,483,208700,78,0
SVG,5896,5894,1,1,0,286989,1,0
HTML,4267,3415,8,844,0,117863,257,0
m4,3101,2655,79,367,0,102878,53,0
Lua,2367,2130,122,115,84,96142,12,0
CSS,2098,1419,351,328,0,41309,7,0
Shell,1920,1250,468,202,228,59150,16,0
JavaScript,1745,1334,353,58,117,108944,2,0
CMake,1341,1216,26,99,47,59918,2,0
Perl,1061,769,168,124,100,28135,8,0
AWK,966,769,111,86,78,36184,7,0
Prolog,922,922,0,0,0,11985,17,0
License,750,633,0,117,0,37211,2,0
Python,480,345,48,87,80,14103,2,0
LEX,416,303,69,44,0,9956,1,0
Korn Shell,406,283,73,50,47,11257,3,0
Document Type Definition,405,289,0,116,0,12592,6,0
Plain Text,329,256,0,73,0,11978,6,0
D,324,308,9,7,0,12419,2,0
Happy,218,184,0,34,0,9085,1,0
Windows Resource-Definition Script,191,144,30,17,0,7112,2,0
Makefile,178,67,84,27,0,5960,6,0
TeX,80,26,45,9,0,2582,1,0
Markdown,40,28,0,12,0,1571,1,0
Expect,34,34,0,0,0,515,34,0
Properties File,28,18,5,5,0,495,1,0
Module-Definition,19,12,3,4,0,291,1,0
