Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,10915394,7848388,1556939,1510067,1165200,296885276,16226,0
JSON,8919011,8919011,0,0,0,2137976879,1,0
C Header,2486850,1628444,546947,311459,28980,83465452,13887,0
Assembly,339301,256256,48414,34631,3262,8598524,1225,0
Plain Text,230344,177033,0,53311,0,8779970,990,0
Intel HEX,113559,113546,0,13,0,4988547,115,0
Device Tree,50249,41786,3255,5208,0,1189515,137,0
XML,45576,41486,980,3110,0,1592730,141,0
Makefile,35834,23022,6670,6142,208,1120399,1429,0
Go Template,23724,21446,0,2278,0,842295,33,0
Perl,19507,15336,1957,2214,1654,511083,41,0
HEX,17207,17135,0,72,0,842018,26,0
Shell,5809,3760,1457,592,401,155436,63,0
Happy,3762,3309,0,453,0,78805,5,0
Python,3664,2847,312,505,421,114285,21,0
C++,1786,1594,42,150,270,44352,1,0
LEX,1762,1323,242,197,0,39141,5,0
License,1082,899,0,183,0,56812,5,0
SVG,1047,1045,2,0,0,39649,2,0
TeX,1022,911,3,108,96,51371,1,0
Unreal Script,927,517,240,170,8,20840,4,0
AWK,883,708,85,90,221,21292,8,0
BASH,583,440,86,57,46,13530,32,0
LD Script,511,422,50,39,0,11499,16,0
Bazel,465,281,91,93,8,14877,1,0
HTML,436,378,0,58,0,16243,2,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10878,1,0
Autoconf,190,155,9,26,5,4035,6,0
ASP,170,137,0,33,9,4528,1,0
DOT,133,99,7,27,0,4873,4,0
C++ Header,125,59,55,11,2,3859,2,0
Extensible Stylesheet Language Transformations,110,97,0,13,0,3937,6,0
Vim Script,42,27,12,3,5,1355,1,0
sed,33,30,3,0,30,2073,1,0
Snakemake,32,20,6,6,0,1258,1,0
