Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JSON,8919011,8919011,0,0,0,2137976879,1,0
C,6530913,4657000,969832,904081,729116,177060701,10015,0
C Header,1592441,1076431,318788,197222,20151,56390191,9426,0
Assembly,293639,225641,38182,29816,2882,7471721,979,0
Plain Text,168621,128533,0,40088,0,6374443,659,0
Device Tree,24530,20237,1768,2525,0,597465,77,0
Makefile,24525,14782,5276,4467,146,749139,1002,0
Go Template,22815,20417,0,2398,0,777568,28,0
Perl,8472,6304,1155,1013,1000,227114,18,0
Shell,4222,2646,1183,393,285,114950,48,0
Happy,3674,3237,0,437,0,76608,5,0
LEX,1868,1396,253,219,0,40834,5,0
C++,1759,1567,43,149,271,43178,1,0
LaTeX,1022,911,3,108,0,51371,1,0
Unreal Script,927,517,240,170,8,20822,4,0
Python,475,335,72,68,87,11852,4,0
HTML,425,367,0,58,0,15879,2,0
License,402,332,0,70,0,20823,3,0
Bazel,373,212,78,83,5,11330,1,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10879,1,0
ASP,169,136,0,33,9,4526,1,0
LD Script,152,117,29,6,0,3994,6,0
C++ Header,125,59,55,11,2,3859,2,0
AWK,119,96,9,14,13,3378,2,0
Autoconf,61,42,9,10,2,1473,3,0
BASH,58,32,19,7,8,1319,2,0
Snakemake,32,20,6,6,0,1258,1,0
Extensible Stylesheet Language Transformations,8,8,0,0,0,361,1,0
