Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JSON,8919011,8919011,0,0,0,2137976879,1,0
C,5722435,4068041,872731,781663,651295,156187721,8892,0
C Header,1377525,925670,277488,174367,19060,48598339,8521,0
Assembly,288310,221909,37495,28906,2805,7439146,897,0
Plain Text,145267,110366,0,34901,0,5449464,547,0
Makefile,23270,13659,5305,4306,156,705664,905,0
Go Template,20074,17851,0,2223,0,676840,21,0
Perl,4376,3250,637,489,544,122783,14,0
Device Tree,3826,3121,331,374,0,91310,14,0
Shell,3593,2249,1005,339,246,97606,44,0
Happy,3306,2905,0,401,0,70590,4,0
C++,1742,1551,42,149,267,42530,1,0
LEX,1533,1171,201,161,0,33660,4,0
LaTeX,1022,911,3,108,0,51367,1,0
Unreal Script,927,517,240,170,8,20822,4,0
Python,474,335,71,68,87,11786,4,0
HTML,425,367,0,58,0,15879,2,0
License,391,323,0,68,0,20268,2,0
Bazel,349,196,67,86,5,10681,1,0
Scala,281,218,0,63,20,12158,1,0
C++ Header,260,127,110,23,4,7964,4,0
Objective C++,244,189,0,55,8,10879,1,0
LD Script,223,154,49,20,0,6160,6,0
ASP,169,136,0,33,9,4526,1,0
AWK,119,96,9,14,13,3378,2,0
BASH,89,49,32,8,10,2260,3,0
Autoconf,71,41,15,15,2,1565,4,0
Snakemake,32,20,6,6,0,1254,1,0
Extensible Stylesheet Language Transformations,7,7,0,0,0,310,1,0
