Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,8970610,6400575,1330379,1239656,974809,244046125,13288,0
JSON,8919011,8919011,0,0,0,2137976879,1,0
C Header,2066889,1363862,439268,263759,25505,69113775,11761,0
Assembly,314240,240483,42212,31545,3036,7971670,1088,0
Plain Text,205031,156966,0,48065,0,7756796,865,0
Intel HEX,97642,97629,0,13,0,4288581,111,0
Device Tree,43670,36461,2798,4411,0,1048886,115,0
XML,36477,32978,892,2607,0,1268790,105,0
Makefile,31711,19868,6248,5595,209,978959,1234,0
Go Template,22641,20288,0,2353,0,785642,33,0
HEX,17207,17135,0,72,0,842018,26,0
Perl,13631,10272,1737,1622,1483,359772,36,0
Shell,5040,3182,1353,505,359,135639,55,0
Happy,3730,3283,0,447,0,77961,5,0
LEX,1867,1400,251,216,0,41141,5,0
C++,1763,1571,42,150,270,43281,1,0
SVG,1047,1045,2,0,0,39649,2,0
LaTeX,1022,911,3,108,0,51371,1,0
Unreal Script,927,517,240,170,8,20840,4,0
Python,733,499,143,91,122,19054,6,0
AWK,707,572,74,61,179,17666,7,0
BASH,463,340,48,75,28,9839,15,0
LD Script,439,353,49,37,0,8496,15,0
HTML,436,378,0,58,0,16251,2,0
INI,414,412,0,2,0,24916,1,0
License,402,332,0,70,0,20823,3,0
Bazel,390,226,78,86,5,12167,1,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10879,1,0
ASP,169,136,0,33,9,4526,1,0
DOT,133,99,7,27,0,4873,4,0
C++ Header,125,59,55,11,2,3859,2,0
Autoconf,116,89,9,18,1,2314,4,0
Extensible Stylesheet Language Transformations,109,96,0,13,0,3894,6,0
Vim Script,42,27,12,3,5,1355,1,0
sed,33,30,3,0,30,2073,1,0
Snakemake,32,20,6,6,0,1258,1,0
