Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,17760709,12964703,2250700,2545306,1824288,481885511,25783,0
JSON,9034119,9034119,0,0,0,2142711179,237,0
C Header,5017350,3632335,901245,483770,39086,224016715,18828,0
Device Tree,677533,538713,57481,81339,0,16318225,2722,0
Plain Text,438480,349590,0,88890,0,15591692,4191,0
Assembly,386070,285767,58526,41777,3617,9905329,1321,0
ReStructuredText,193073,145494,0,47579,0,6476896,949,0
Makefile,55939,37644,9549,8746,332,1803430,2391,0
SVG,39430,37967,1371,92,0,1916719,57,0
Perl,36708,29070,3453,4185,3160,975780,55,0
Shell,31920,22292,4964,4664,2131,775090,288,0
Python,23818,18214,3065,2539,3664,777276,109,0
HTML,6161,5492,0,669,0,245751,5,0
Happy,5720,5019,0,701,0,120505,9,0
LEX,2647,2007,319,321,0,60823,8,0
BASH,2356,1688,350,318,253,55547,54,0
C++,2199,1916,62,221,310,53010,7,0
AWK,2102,1703,197,202,540,52129,12,0
Markdown,1297,1077,0,220,0,65731,1,0
License,1083,884,0,199,0,56939,6,0
TeX,1026,915,3,108,96,51511,1,0
Bazel,758,453,148,157,8,23792,2,0
Unreal Script,715,445,162,108,24,17821,5,0
LD Script,479,364,64,51,0,10248,16,0
Autoconf,390,344,17,29,6,18051,7,0
Gherkin Specification,238,161,49,28,0,7854,1,0
DOT,215,178,7,30,0,9931,8,0
CSV,176,175,0,1,0,10220,5,0
C++ Header,125,59,55,11,2,3859,2,0
Module-Definition,116,102,0,14,4,4555,2,0
Extensible Stylesheet Language Transformations,100,87,0,13,0,3492,5,0
CSS,89,44,27,18,0,2258,1,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,78,49,16,13,0,2827,2,0
Vim Script,42,27,12,3,5,1355,1,0
Ruby,29,25,0,4,1,816,1,0
sed,12,5,5,2,0,379,1,0
INI,7,3,3,1,0,288,1,0
