Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JSON,8919011,8919011,0,0,0,2137976879,1,0
C,8464342,6026000,1271479,1166863,923582,230607494,12584,0
C Header,1997394,1329866,416591,250937,24203,67393086,11157,0
Assembly,310294,237766,41457,31071,3030,7866872,1062,0
Plain Text,195097,149027,0,46070,0,7408112,815,0
Intel HEX,82754,82741,0,13,0,3636264,67,0
Device Tree,40513,33749,2666,4098,0,974579,108,0
Makefile,29947,18679,5982,5286,201,920325,1176,0
Go Template,21914,19602,0,2312,0,739893,30,0
HEX,17207,17135,0,72,0,842018,26,0
Perl,11365,8525,1542,1298,1312,301371,26,0
Shell,4919,3103,1334,482,339,132777,54,0
Happy,3727,3280,0,447,0,77867,5,0
LEX,1867,1400,251,216,0,41112,5,0
C++,1765,1572,43,150,271,43335,1,0
TeX,1022,911,3,108,96,51371,1,0
Unreal Script,927,517,240,170,8,20838,4,0
Python,733,499,143,91,122,19054,6,0
LD Script,515,430,44,41,0,9948,14,0
HTML,436,378,0,58,0,16251,2,0
BASH,418,330,38,50,28,8853,5,0
INI,414,412,0,2,0,24916,1,0
License,402,332,0,70,0,20823,3,0
Bazel,388,224,78,86,5,12062,1,0
Scala,281,218,0,63,20,12158,1,0
Objective C++,244,189,0,55,8,10879,1,0
ASP,169,136,0,33,9,4526,1,0
C++ Header,125,59,55,11,2,3859,2,0
AWK,119,96,9,14,13,3378,2,0
Autoconf,116,89,9,18,1,2314,4,0
Extensible Stylesheet Language Transformations,108,95,0,13,0,3853,6,0
sed,33,30,3,0,30,2073,1,0
Snakemake,32,20,6,6,0,1258,1,0
