Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,24423920,18173383,2731796,3518741,2415213,671255772,34374,0
C Header,10026602,7787352,1493158,746092,53160,647568710,25159,0
JSON,9453692,9453690,0,2,0,2162277639,865,0
Device Tree,1609715,1320269,78936,210510,37,37671255,5271,0
ReStructuredText,736950,558770,0,178180,0,27789104,3558,0
YAML,479271,380839,19718,78714,0,12328061,4276,0
Assembly,374894,283097,49827,41970,3329,9496887,1332,0
Shell,179670,127031,22559,30080,9670,4727544,935,0
Plain Text,139433,114221,0,25212,0,4719256,1568,0
Makefile,79209,54474,12782,11953,425,2635911,3010,0
Python,78171,61412,7230,9529,10414,2893374,244,0
Perl,50449,41392,3887,5170,3058,1319713,69,0
SVG,50344,48954,1300,90,0,2638571,76,0
XML,20985,18136,1707,1142,0,975700,23,0
Rust,14254,6960,6233,1061,560,506397,66,0
Happy,6062,5344,0,718,0,127599,10,0
LEX,2960,2257,335,368,0,71199,10,0
BASH,2362,1645,350,367,248,56254,60,0
C++,2135,1854,61,220,307,49086,5,0
AWK,1976,1533,187,256,435,48139,13,0
DOT,873,753,42,78,0,44233,21,0
CSV,771,698,0,73,0,40944,11,0
Bazel,699,398,148,153,6,22420,2,0
Unreal Script,671,415,158,98,23,16848,5,0
Autoconf,433,377,26,30,11,19790,5,0
License,422,338,0,84,0,21314,5,0
XML Schema,404,358,0,46,0,12463,1,0
LD Script,377,289,29,59,0,6517,8,0
Gherkin Specification,311,212,62,37,0,10332,1,0
CSS,295,172,69,54,0,6738,3,0
TeX,232,154,72,6,0,9465,1,0
Extensible Stylesheet Language Transformations,200,174,0,26,0,6984,10,0
HEX,173,173,0,0,0,8256,2,0
Systemd,167,142,0,25,0,5530,3,0
Module-Definition,128,113,0,15,4,5024,2,0
C++ Header,125,59,55,11,2,3859,2,0
Snakemake,108,82,13,13,0,3838,4,0
sed,100,28,51,21,0,2435,2,0
MATLAB,89,35,37,17,3,2482,1,0
Vim Script,42,27,12,3,5,1355,1,0
HTML,33,22,8,3,0,1042,2,0
Ruby,29,25,0,4,1,816,1,0
INI,13,6,5,2,0,469,2,0
TOML,12,2,9,1,0,369,1,0
