Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,22814435,16948802,2584085,3281548,2278410,623572562,32280,0
JSON,9295471,9295469,0,2,0,2155610558,626,0
C Header,9028677,6962327,1360020,706330,49233,561743401,23620,0
Device Tree,1351223,1106483,71714,173026,24,31708473,4678,0
ReStructuredText,672648,509912,0,162736,0,25101015,3320,0
Assembly,382276,286312,53433,42531,3477,9732852,1332,0
YAML,362981,285615,15480,61886,0,9410889,3348,0
Plain Text,158166,129332,0,28834,0,5269632,1919,0
Shell,153894,108984,19271,25639,8367,3982815,814,0
Makefile,73380,50356,11982,11042,423,2425589,2805,0
Python,51010,39542,5022,6446,7447,1684309,164,0
SVG,49438,48177,1171,90,0,2576739,74,0
Perl,49044,40287,3748,5009,2999,1273183,64,0
Rust,12210,5561,5681,968,555,409899,38,0
Happy,6028,5328,0,700,0,126948,9,0
LEX,2768,2114,309,345,0,63571,9,0
C++,2408,2077,72,259,324,56167,8,0
AWK,2366,1840,235,291,555,56887,15,0
BASH,2256,1569,334,353,223,53094,58,0
Unreal Script,715,446,162,107,24,17719,5,0
Bazel,690,394,143,153,6,22004,2,0
CSV,674,601,0,73,0,35679,10,0
DOT,669,588,23,58,0,34583,18,0
License,406,327,0,79,0,20623,4,0
LD Script,382,296,30,56,0,6879,9,0
Autoconf,345,301,21,23,5,17284,5,0
Gherkin Specification,288,196,58,34,0,9542,1,0
CSS,237,136,60,41,0,5696,3,0
TeX,236,156,74,6,0,9654,1,0
Extensible Stylesheet Language Transformations,200,174,0,26,0,6984,10,0
Systemd,167,142,0,25,0,5530,3,0
C++ Header,125,59,55,11,2,3859,2,0
Module-Definition,125,110,0,15,4,4862,2,0
MATLAB,89,35,37,17,3,2482,1,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,77,51,13,13,0,2761,3,0
Vim Script,42,27,12,3,5,1355,1,0
Markdown,33,25,0,8,0,1472,1,0
Ruby,29,25,0,4,1,816,1,0
HTML,16,11,4,1,0,646,1,0
TOML,12,2,9,1,0,369,1,0
sed,12,5,5,2,0,379,1,0
INI,7,3,3,1,0,288,1,0
