Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,19357841,14252449,2313753,2791639,1971560,523871551,28328,0
JSON,9092525,9092525,0,0,0,2145296580,318,0
C Header,5871454,4356779,976602,538073,42480,291506993,20274,0
Device Tree,866580,706341,53843,106396,3,20545544,3237,0
ReStructuredText,452178,343368,0,108810,0,16325653,2234,0
Assembly,377824,282377,53823,41624,3544,9582049,1318,0
Plain Text,325508,264514,0,60994,0,11059863,3851,0
Shell,80431,56590,10459,13382,4298,2021032,536,0
Makefile,63508,42911,10870,9727,414,2055051,2555,0
YAML,50488,39628,2352,8508,0,1302200,503,0
Perl,45324,36246,4010,5068,3360,1177879,60,0
SVG,39038,37555,1405,78,0,2067102,59,0
Python,36448,28117,3804,4527,5458,1186174,120,0
Happy,5866,5167,0,699,0,121796,9,0
LEX,2641,2015,300,326,0,60666,8,0
BASH,2424,1771,327,326,266,56281,54,0
C++,2277,1980,68,229,310,54411,8,0
AWK,1709,1380,157,172,435,42048,11,0
License,746,608,0,138,0,38610,5,0
Unreal Script,716,446,162,108,24,17732,5,0
Bazel,699,422,131,146,8,21712,2,0
DOT,513,431,23,59,0,23539,13,0
LD Script,412,317,48,47,0,8042,15,0
Autoconf,347,303,20,24,5,17261,6,0
Extensible Stylesheet Language Transformations,300,261,0,39,0,10476,15,0
Gherkin Specification,252,174,50,28,0,8338,1,0
CSV,203,202,0,1,0,11136,6,0
CSS,137,80,29,28,0,3085,1,0
C++ Header,125,59,55,11,2,3859,2,0
Module-Definition,124,109,0,15,4,4852,2,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,75,49,13,13,0,2665,2,0
Systemd,75,64,0,11,0,2581,1,0
Vim Script,42,27,12,3,5,1355,1,0
Ruby,29,25,0,4,1,816,1,0
sed,12,5,5,2,0,379,1,0
INI,7,3,3,1,0,288,1,0
