Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,24420287,18170668,2731366,3518253,2414636,671164705,34373,0
C Header,10026242,7787126,1493070,746046,53162,647556752,25161,0
JSON,9453692,9453690,0,2,0,2162277634,865,0
Device Tree,1609715,1320269,78936,210510,37,37671259,5271,0
ReStructuredText,736930,558749,0,178181,0,27787392,3558,0
YAML,479332,380884,19722,78726,0,12329330,4277,0
Assembly,374883,283087,49827,41969,3329,9496634,1332,0
Shell,179597,126972,22555,30070,9663,4725427,935,0
Plain Text,139407,114203,0,25204,0,4718205,1568,0
Makefile,79169,54449,12771,11949,425,2634068,3010,0
Python,78140,61388,7228,9524,10410,2892283,244,0
Perl,50453,41396,3887,5170,3058,1319782,69,0
SVG,50344,48954,1300,90,0,2638571,76,0
XML,20985,18136,1707,1142,0,975700,23,0
Rust,14254,6960,6233,1061,560,506397,66,0
Happy,6062,5344,0,718,0,127599,10,0
LEX,2960,2257,335,368,0,71199,10,0
BASH,2362,1645,350,367,248,56254,60,0
C++,2135,1854,61,220,307,49086,5,0
AWK,1976,1533,187,256,435,48139,13,0
DOT,873,753,42,78,0,44233,21,0
CSV,771,698,0,73,0,40944,11,0
Bazel,699,398,148,153,6,22420,2,0
Unreal Script,671,415,158,98,23,16848,5,0
Autoconf,433,377,26,30,11,19790,5,0
License,422,338,0,84,0,21314,5,0
XML Schema,404,358,0,46,0,12463,1,0
LD Script,377,289,29,59,0,6517,8,0
Gherkin Specification,311,212,62,37,0,10332,1,0
CSS,295,172,69,54,0,6738,3,0
TeX,232,154,72,6,0,9465,1,0
Extensible Stylesheet Language Transformations,200,174,0,26,0,6984,10,0
HEX,173,173,0,0,0,8256,2,0
Systemd,167,142,0,25,0,5530,3,0
Module-Definition,128,113,0,15,4,5024,2,0
C++ Header,125,59,55,11,2,3859,2,0
Snakemake,108,82,13,13,0,3838,4,0
sed,100,28,51,21,0,2435,2,0
MATLAB,89,35,37,17,3,2482,1,0
Vim Script,42,27,12,3,5,1355,1,0
HTML,33,22,8,3,0,1042,2,0
Ruby,29,25,0,4,1,816,1,0
INI,13,6,5,2,0,469,2,0
TOML,12,2,9,1,0,369,1,0
