Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,21430474,15863490,2478230,3088754,2163005,582617295,30688,0
JSON,9114620,9114618,0,2,0,2146260473,413,0
C Header,7275198,5496497,1151165,627536,46631,405271747,22320,0
Device Tree,1115294,911777,63066,140451,3,26093186,4008,0
ReStructuredText,616216,467724,0,148492,0,22838375,2982,0
Assembly,367573,275767,51312,40494,3439,9359670,1296,0
YAML,221403,172801,9993,38609,0,5694201,2174,0
Plain Text,194099,159573,0,34526,0,6357127,2452,0
Shell,122268,86277,15425,20566,6602,3131102,688,0
Makefile,68085,46377,11437,10271,388,2234915,2669,0
Perl,48311,39624,3835,4852,2901,1256622,63,0
Python,41138,31676,4466,4996,5899,1347054,139,0
SVG,38792,37555,1159,78,0,2056334,59,0
Happy,6006,5308,0,698,0,126235,9,0
LEX,2761,2106,309,346,0,63304,9,0
C++,2304,1997,72,235,313,54049,8,0
AWK,2014,1594,201,219,492,49726,13,0
BASH,1815,1278,275,262,193,44470,53,0
Bazel,741,444,144,153,11,23635,2,0
Unreal Script,716,446,162,108,24,17732,5,0
DOT,633,552,23,58,0,33103,16,0
CSV,614,541,0,73,0,31268,7,0
License,406,327,0,79,0,20623,4,0
LD Script,378,296,33,49,0,6873,9,0
Autoconf,345,301,21,23,5,17284,5,0
Extensible Stylesheet Language Transformations,300,261,0,39,0,10476,15,0
Gherkin Specification,262,182,50,30,0,8619,1,0
CSS,137,80,29,28,0,3085,1,0
C++ Header,125,59,55,11,2,3859,2,0
Module-Definition,124,109,0,15,4,4852,2,0
Systemd,103,88,0,15,0,3363,2,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,77,51,13,13,0,2761,3,0
Vim Script,42,27,12,3,5,1355,1,0
Ruby,29,25,0,4,1,816,1,0
sed,12,5,5,2,0,379,1,0
INI,7,3,3,1,0,288,1,0
