Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
JSON,8919011,8919011,0,0,0,2137976879,1,0
C,5606974,3984249,858255,764470,639070,153151275,8698,0
C Header,1356322,908753,275711,171858,19021,47699023,8392,0
Assembly,286949,220968,37182,28799,2819,7414510,885,0
Plain Text,143607,109094,0,34513,0,5384384,541,0
Makefile,22963,13403,5315,4245,154,695469,892,0
Go Template,20033,17813,0,2220,0,675774,21,0
Perl,4358,3236,634,488,542,122176,14,0
Shell,3616,2270,1015,331,242,97828,43,0
Happy,3306,2905,0,401,0,70587,4,0
Device Tree,3035,2498,244,293,0,72332,11,0
C++,1730,1541,42,147,266,42251,1,0
LEX,1533,1171,201,161,0,33660,4,0
TeX,1022,911,3,108,96,51367,1,0
Unreal Script,927,517,240,170,8,20822,4,0
Python,474,335,71,68,87,11786,4,0
HTML,425,367,0,58,0,15879,2,0
License,391,323,0,68,0,20268,2,0
Bazel,349,196,67,86,5,10681,1,0
Scala,281,218,0,63,20,12158,1,0
C++ Header,260,127,110,23,4,7964,4,0
Objective C++,244,189,0,55,8,10879,1,0
LD Script,223,154,49,20,0,6160,6,0
ASP,169,136,0,33,9,4526,1,0
AWK,119,96,9,14,13,3378,2,0
BASH,89,49,32,8,10,2260,3,0
Autoconf,71,41,15,15,2,1565,4,0
Snakemake,32,20,6,6,0,1254,1,0
Extensible Stylesheet Language Transformations,7,7,0,0,0,310,1,0
