Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,20396150,15053863,2394541,2947746,2070082,553185800,29683,0
JSON,9095304,9095302,0,2,0,2145464023,337,0
C Header,6693294,5013356,1077032,602906,44880,357225145,21574,0
Device Tree,987053,808437,56860,121756,3,23288240,3608,0
ReStructuredText,563292,429105,0,134187,0,20629831,2722,0
Assembly,370530,277553,52240,40737,3471,9413462,1292,0
Plain Text,216618,178757,0,37861,0,7024999,2868,0
YAML,141569,110108,6588,24873,0,3617555,1450,0
Shell,102167,71998,12875,17294,5464,2591180,624,0
Makefile,66380,45108,11183,10089,402,2165616,2625,0
Perl,47138,38692,3696,4750,2782,1226999,61,0
Python,38998,30017,4126,4855,5828,1271956,125,0
SVG,38792,37555,1159,78,0,2056328,59,0
Happy,5811,5116,0,695,0,120895,9,0
LEX,2807,2152,304,351,0,63583,9,0
C++,2296,1989,72,235,313,53549,8,0
BASH,2166,1577,291,298,230,51896,55,0
AWK,1976,1570,193,213,494,49065,12,0
Unreal Script,716,446,162,108,24,17732,5,0
Bazel,688,408,137,143,9,21758,2,0
DOT,638,556,23,59,0,33256,16,0
License,406,327,0,79,0,20623,4,0
LD Script,377,295,33,49,0,6852,9,0
Autoconf,341,297,20,24,5,17101,5,0
Extensible Stylesheet Language Transformations,300,261,0,39,0,10476,15,0
Gherkin Specification,253,175,50,28,0,8378,1,0
CSV,205,204,0,1,0,11236,6,0
CSS,137,80,29,28,0,3085,1,0
C++ Header,125,59,55,11,2,3859,2,0
Module-Definition,124,109,0,15,4,4852,2,0
Systemd,91,77,0,14,0,2934,2,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,76,50,13,13,0,2717,3,0
Vim Script,42,27,12,3,5,1355,1,0
Ruby,29,25,0,4,1,816,1,0
sed,12,5,5,2,0,379,1,0
INI,7,3,3,1,0,288,1,0
