Language,Lines,Code,Comments,Blanks,Complexity,Bytes,Files,ULOC
C,22032746,16326934,2527831,3177981,2214884,599857864,31523,0
JSON,9143258,9143256,0,2,0,2147072145,561,0
C Header,8235404,6312273,1272515,650616,47972,496565051,22953,0
Device Tree,1216262,994827,67038,154397,21,28554344,4325,0
ReStructuredText,637790,483648,0,154142,0,23703886,3167,0
Assembly,371851,278658,52017,41176,3463,9466425,1309,0
YAML,281469,220676,12341,48452,0,7278967,2694,0
Plain Text,177197,145314,0,31883,0,5833241,2186,0
Shell,136259,96541,16904,22814,7258,3504377,743,0
Makefile,70497,48170,11731,10596,399,2322304,2740,0
Perl,48736,40037,3740,4959,2947,1264511,64,0
SVG,43088,41845,1162,81,0,2306935,65,0
Python,42752,32911,4591,5250,6167,1403019,143,0
Happy,6019,5321,0,698,0,126583,9,0
LEX,2765,2110,309,346,0,63498,9,0
C++,2401,2071,72,258,323,56065,8,0
AWK,2319,1804,234,281,546,55961,15,0
BASH,2071,1426,333,312,213,49663,57,0
Unreal Script,716,446,162,108,24,17732,5,0
Bazel,658,375,135,148,5,20507,2,0
DOT,633,552,23,58,0,33138,16,0
CSV,632,559,0,73,0,32019,7,0
License,406,327,0,79,0,20623,4,0
Autoconf,345,301,21,23,5,17284,5,0
LD Script,343,264,32,47,0,6326,8,0
Extensible Stylesheet Language Transformations,300,261,0,39,0,10476,15,0
Gherkin Specification,267,187,50,30,0,8826,1,0
TeX,226,147,73,6,0,9327,1,0
CSS,162,90,37,35,0,3545,2,0
C++ Header,125,59,55,11,2,3859,2,0
Module-Definition,124,109,0,15,4,4852,2,0
Systemd,92,78,0,14,0,2949,2,0
MATLAB,89,35,37,17,3,2482,1,0
HEX,86,86,0,0,0,4119,1,0
Snakemake,77,51,13,13,0,2761,3,0
Vim Script,42,27,12,3,5,1355,1,0
Ruby,29,25,0,4,1,816,1,0
sed,12,5,5,2,0,379,1,0
INI,7,3,3,1,0,288,1,0
